userId	geneSymbol	geneName	entrezgene	gLink
Tmub2	Tmub2	transmembrane and ubiquitin-like domain containing 2	72053	https://www.ncbi.nlm.nih.gov/gene/?term=72053
Gpsm3	Gpsm3	G-protein signalling modulator 3 (AGS3-like, C. elegans)	106512	https://www.ncbi.nlm.nih.gov/gene/?term=106512
Cebpa	Cebpa	CCAAT/enhancer binding protein (C/EBP), alpha	12606	https://www.ncbi.nlm.nih.gov/gene/?term=12606
Dapk3	Dapk3	death-associated protein kinase 3	13144	https://www.ncbi.nlm.nih.gov/gene/?term=13144
Eef2	Eef2	eukaryotic translation elongation factor 2	13629	https://www.ncbi.nlm.nih.gov/gene/?term=13629
Eva1a	Eva1a	eva-1 homolog A (C. elegans)	232146	https://www.ncbi.nlm.nih.gov/gene/?term=232146
Wnk4	Wnk4	WNK lysine deficient protein kinase 4	69847	https://www.ncbi.nlm.nih.gov/gene/?term=69847
Tubg1	Tubg1	tubulin, gamma 1	103733	https://www.ncbi.nlm.nih.gov/gene/?term=103733
Lcat	Lcat	lecithin cholesterol acyltransferase	16816	https://www.ncbi.nlm.nih.gov/gene/?term=16816
Oaz1	Oaz1	ornithine decarboxylase antizyme 1	18245	https://www.ncbi.nlm.nih.gov/gene/?term=18245
Hectd1	Hectd1	HECT domain E3 ubiquitin protein ligase 1	207304	https://www.ncbi.nlm.nih.gov/gene/?term=207304
Tut7	Tut7	terminal uridylyl transferase 7	214290	https://www.ncbi.nlm.nih.gov/gene/?term=214290
Plekhj1	Plekhj1	pleckstrin homology domain containing, family J member 1	78670	https://www.ncbi.nlm.nih.gov/gene/?term=78670
Klf16	Klf16	Kruppel-like factor 16	118445	https://www.ncbi.nlm.nih.gov/gene/?term=118445
Foxa1	Foxa1	forkhead box A1	15375	https://www.ncbi.nlm.nih.gov/gene/?term=15375
Plk5	Plk5	polo like kinase 5	216166	https://www.ncbi.nlm.nih.gov/gene/?term=216166
Reep6	Reep6	receptor accessory protein 6	70335	https://www.ncbi.nlm.nih.gov/gene/?term=70335
Leng8	Leng8	leukocyte receptor cluster (LRC) member 8	232798	https://www.ncbi.nlm.nih.gov/gene/?term=232798
Mpv17l2	Mpv17l2	MPV17 mitochondrial membrane protein-like 2	234384	https://www.ncbi.nlm.nih.gov/gene/?term=234384
Tsen34	Tsen34	tRNA splicing endonuclease subunit 34	66078	https://www.ncbi.nlm.nih.gov/gene/?term=66078
Mboat7	Mboat7	membrane bound O-acyltransferase domain containing 7	77582	https://www.ncbi.nlm.nih.gov/gene/?term=77582
Midn	Midn	midnolin	59090	https://www.ncbi.nlm.nih.gov/gene/?term=59090
Grhpr	Grhpr	glyoxylate reductase/hydroxypyruvate reductase	76238	https://www.ncbi.nlm.nih.gov/gene/?term=76238
Cbarp	Cbarp	calcium channel, voltage-dependent, beta subunit associated regulatory protein	100503659	https://www.ncbi.nlm.nih.gov/gene/?term=100503659
Gtf3c4	Gtf3c4	general transcription factor IIIC, polypeptide 4	269252	https://www.ncbi.nlm.nih.gov/gene/?term=269252
Sbno2	Sbno2	strawberry notch 2	216161	https://www.ncbi.nlm.nih.gov/gene/?term=216161
R3hdm4	R3hdm4	R3H domain containing 4	109284	https://www.ncbi.nlm.nih.gov/gene/?term=109284
AI182371	AI182371	expressed sequence AI182371	98870	https://www.ncbi.nlm.nih.gov/gene/?term=98870
Rusc2	Rusc2	RUN and SH3 domain containing 2	100213	https://www.ncbi.nlm.nih.gov/gene/?term=100213
Fam214b	Fam214b	family with sequence similarity 214, member B	230088	https://www.ncbi.nlm.nih.gov/gene/?term=230088
Tmem63b	Tmem63b	transmembrane protein 63b	224807	https://www.ncbi.nlm.nih.gov/gene/?term=224807
Sigmar1	Sigmar1	sigma non-opioid intracellular receptor 1	18391	https://www.ncbi.nlm.nih.gov/gene/?term=18391
Hyal3	Hyal3	hyaluronoglucosaminidase 3	109685	https://www.ncbi.nlm.nih.gov/gene/?term=109685
Rpp25l	Rpp25l	ribonuclease P/MRP 25 subunit-like	69961	https://www.ncbi.nlm.nih.gov/gene/?term=69961
Sec24a	Sec24a	Sec24 related gene family, member A (S. cerevisiae)	77371	https://www.ncbi.nlm.nih.gov/gene/?term=77371
Siah2	Siah2	siah E3 ubiquitin protein ligase 2	20439	https://www.ncbi.nlm.nih.gov/gene/?term=20439
Elf1	Elf1	E74-like factor 1	13709	https://www.ncbi.nlm.nih.gov/gene/?term=13709
Fxyd1	Fxyd1	FXYD domain-containing ion transport regulator 1	56188	https://www.ncbi.nlm.nih.gov/gene/?term=56188
Plxnb2	Plxnb2	plexin B2	140570	https://www.ncbi.nlm.nih.gov/gene/?term=140570
Mgat4b	Mgat4b	mannoside acetylglucosaminyltransferase 4, isoenzyme B	103534	https://www.ncbi.nlm.nih.gov/gene/?term=103534
Tbc1d9b	Tbc1d9b	TBC1 domain family, member 9B	76795	https://www.ncbi.nlm.nih.gov/gene/?term=76795
Tmem184a	Tmem184a	transmembrane protein 184a	231832	https://www.ncbi.nlm.nih.gov/gene/?term=231832
Cuedc2	Cuedc2	CUE domain containing 2	67116	https://www.ncbi.nlm.nih.gov/gene/?term=67116
Tubb4b	Tubb4b	tubulin, beta 4B class IVB	227613	https://www.ncbi.nlm.nih.gov/gene/?term=227613
Stpg3	Stpg3	sperm tail PG rich repeat containing 3	74472	https://www.ncbi.nlm.nih.gov/gene/?term=74472
Tent4b	Tent4b	terminal nucleotidyltransferase 4B	214627	https://www.ncbi.nlm.nih.gov/gene/?term=214627
Entpd8	Entpd8	ectonucleoside triphosphate diphosphohydrolase 8	72090	https://www.ncbi.nlm.nih.gov/gene/?term=72090
Mrpl55	Mrpl55	mitochondrial ribosomal protein L55	67212	https://www.ncbi.nlm.nih.gov/gene/?term=67212
Arhgef26	Arhgef26	Rho guanine nucleotide exchange factor (GEF) 26	622434	https://www.ncbi.nlm.nih.gov/gene/?term=622434
Prodh2	Prodh2	proline dehydrogenase (oxidase) 2	56189	https://www.ncbi.nlm.nih.gov/gene/?term=56189
Ttc7	Ttc7	tetratricopeptide repeat domain 7	225049	https://www.ncbi.nlm.nih.gov/gene/?term=225049
Lrfn3	Lrfn3	leucine rich repeat and fibronectin type III domain containing 3	233067	https://www.ncbi.nlm.nih.gov/gene/?term=233067
Trim17	Trim17	tripartite motif-containing 17	56631	https://www.ncbi.nlm.nih.gov/gene/?term=56631
Azgp1	Azgp1	alpha-2-glycoprotein 1, zinc	12007	https://www.ncbi.nlm.nih.gov/gene/?term=12007
Sh3glb1	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)	54673	https://www.ncbi.nlm.nih.gov/gene/?term=54673
Slc35b2	Slc35b2	solute carrier family 35, member B2	73836	https://www.ncbi.nlm.nih.gov/gene/?term=73836
Cyb561d2	Cyb561d2	cytochrome b-561 domain containing 2	56368	https://www.ncbi.nlm.nih.gov/gene/?term=56368
Mospd3	Mospd3	motile sperm domain containing 3	68929	https://www.ncbi.nlm.nih.gov/gene/?term=68929
Clic4	Clic4	chloride intracellular channel 4 (mitochondrial)	29876	https://www.ncbi.nlm.nih.gov/gene/?term=29876
Itih2	Itih2	inter-alpha trypsin inhibitor, heavy chain 2	16425	https://www.ncbi.nlm.nih.gov/gene/?term=16425
Rsrp1	Rsrp1	arginine/serine rich protein 1	27981	https://www.ncbi.nlm.nih.gov/gene/?term=27981
Tacc3	Tacc3	transforming, acidic coiled-coil containing protein 3	21335	https://www.ncbi.nlm.nih.gov/gene/?term=21335
Bag4	Bag4	BCL2-associated athanogene 4	67384	https://www.ncbi.nlm.nih.gov/gene/?term=67384
Larp1	Larp1	La ribonucleoprotein domain family, member 1	73158	https://www.ncbi.nlm.nih.gov/gene/?term=73158
Nudt22	Nudt22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	68323	https://www.ncbi.nlm.nih.gov/gene/?term=68323
Srrt	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	83701	https://www.ncbi.nlm.nih.gov/gene/?term=83701
Ranbp10	Ranbp10	RAN binding protein 10	74334	https://www.ncbi.nlm.nih.gov/gene/?term=74334
Klf10	Klf10	Kruppel-like factor 10	21847	https://www.ncbi.nlm.nih.gov/gene/?term=21847
Mavs	Mavs	mitochondrial antiviral signaling protein	228607	https://www.ncbi.nlm.nih.gov/gene/?term=228607
Plekhg2	Plekhg2	pleckstrin homology domain containing, family G (with RhoGef domain) member 2	101497	https://www.ncbi.nlm.nih.gov/gene/?term=101497
Rps16	Rps16	ribosomal protein S16	20055	https://www.ncbi.nlm.nih.gov/gene/?term=20055
Atoh8	Atoh8	atonal bHLH transcription factor 8	71093	https://www.ncbi.nlm.nih.gov/gene/?term=71093
H2-DMa	H2-DMa	histocompatibility 2, class II, locus DMa	14998	https://www.ncbi.nlm.nih.gov/gene/?term=14998
Ahdc1	Ahdc1	AT hook, DNA binding motif, containing 1	230793	https://www.ncbi.nlm.nih.gov/gene/?term=230793
Cisd1	Cisd1	CDGSH iron sulfur domain 1	52637	https://www.ncbi.nlm.nih.gov/gene/?term=52637
Mbl1	Mbl1	mannose-binding lectin (protein A) 1	17194	https://www.ncbi.nlm.nih.gov/gene/?term=17194
N4bp2	N4bp2	NEDD4 binding protein 2	333789	https://www.ncbi.nlm.nih.gov/gene/?term=333789
Mat1a	Mat1a	methionine adenosyltransferase I, alpha	11720	https://www.ncbi.nlm.nih.gov/gene/?term=11720
Ppm1k	Ppm1k	protein phosphatase 1K (PP2C domain containing)	243382	https://www.ncbi.nlm.nih.gov/gene/?term=243382
Ndufv1	Ndufv1	NADH:ubiquinone oxidoreductase core subunit V1	17995	https://www.ncbi.nlm.nih.gov/gene/?term=17995
Crp	Crp	C-reactive protein, pentraxin-related	12944	https://www.ncbi.nlm.nih.gov/gene/?term=12944
Ninj1	Ninj1	ninjurin 1	18081	https://www.ncbi.nlm.nih.gov/gene/?term=18081
Sbno1	Sbno1	strawberry notch 1	243272	https://www.ncbi.nlm.nih.gov/gene/?term=243272
Gstp2	Gstp2	glutathione S-transferase, pi 2	14869	https://www.ncbi.nlm.nih.gov/gene/?term=14869
Fbxo8	Fbxo8	F-box protein 8	50753	https://www.ncbi.nlm.nih.gov/gene/?term=50753
Bend3	Bend3	BEN domain containing 3	331623	https://www.ncbi.nlm.nih.gov/gene/?term=331623
Tlcd2	Tlcd2	TLC domain containing 2	380712	https://www.ncbi.nlm.nih.gov/gene/?term=380712
Serpinf2	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	18816	https://www.ncbi.nlm.nih.gov/gene/?term=18816
Trp53inp2	Trp53inp2	transformation related protein 53 inducible nuclear protein 2	68728	https://www.ncbi.nlm.nih.gov/gene/?term=68728
Pigu	Pigu	phosphatidylinositol glycan anchor biosynthesis, class U	228812	https://www.ncbi.nlm.nih.gov/gene/?term=228812
Setd1b	Setd1b	SET domain containing 1B	208043	https://www.ncbi.nlm.nih.gov/gene/?term=208043
Txnip	Txnip	thioredoxin interacting protein	56338	https://www.ncbi.nlm.nih.gov/gene/?term=56338
Spsb2	Spsb2	splA/ryanodine receptor domain and SOCS box containing 2	14794	https://www.ncbi.nlm.nih.gov/gene/?term=14794
Abhd17c	Abhd17c	abhydrolase domain containing 17C	70178	https://www.ncbi.nlm.nih.gov/gene/?term=70178
Polr2l	Polr2l	polymerase (RNA) II (DNA directed) polypeptide L	66491	https://www.ncbi.nlm.nih.gov/gene/?term=66491
Prr3	Prr3	proline-rich polypeptide 3	75210	https://www.ncbi.nlm.nih.gov/gene/?term=75210
Ptov1	Ptov1	prostate tumor over expressed gene 1	84113	https://www.ncbi.nlm.nih.gov/gene/?term=84113
Gdf15	Gdf15	growth differentiation factor 15	23886	https://www.ncbi.nlm.nih.gov/gene/?term=23886
Tbkbp1	Tbkbp1	TBK1 binding protein 1	73174	https://www.ncbi.nlm.nih.gov/gene/?term=73174
Tbc1d17	Tbc1d17	TBC1 domain family, member 17	233204	https://www.ncbi.nlm.nih.gov/gene/?term=233204
Atf5	Atf5	activating transcription factor 5	107503	https://www.ncbi.nlm.nih.gov/gene/?term=107503
Pcid2	Pcid2	PCI domain containing 2	234069	https://www.ncbi.nlm.nih.gov/gene/?term=234069
Ranbp9	Ranbp9	RAN binding protein 9	56705	https://www.ncbi.nlm.nih.gov/gene/?term=56705
Fndc4	Fndc4	fibronectin type III domain containing 4	64339	https://www.ncbi.nlm.nih.gov/gene/?term=64339
Ift172	Ift172	intraflagellar transport 172	67661	https://www.ncbi.nlm.nih.gov/gene/?term=67661
Atp5j2	Atp5j2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2	57423	https://www.ncbi.nlm.nih.gov/gene/?term=57423
Mindy1	Mindy1	MINDY lysine 48 deubiquitinase 1	75007	https://www.ncbi.nlm.nih.gov/gene/?term=75007
Wdr26	Wdr26	WD repeat domain 26	226757	https://www.ncbi.nlm.nih.gov/gene/?term=226757
Nlrp6	Nlrp6	NLR family, pyrin domain containing 6	101613	https://www.ncbi.nlm.nih.gov/gene/?term=101613
Ephx1	Ephx1	epoxide hydrolase 1, microsomal	13849	https://www.ncbi.nlm.nih.gov/gene/?term=13849
Ost4	Ost4	oligosaccharyltransferase complex subunit 4 (non-catalytic)	67695	https://www.ncbi.nlm.nih.gov/gene/?term=67695
Trmt112	Trmt112	tRNA methyltransferase 11-2	67674	https://www.ncbi.nlm.nih.gov/gene/?term=67674
Zcchc2	Zcchc2	zinc finger, CCHC domain containing 2	227449	https://www.ncbi.nlm.nih.gov/gene/?term=227449
Pogz	Pogz	pogo transposable element with ZNF domain	229584	https://www.ncbi.nlm.nih.gov/gene/?term=229584
Edc3	Edc3	enhancer of mRNA decapping 3	353190	https://www.ncbi.nlm.nih.gov/gene/?term=353190
Zc3hc1	Zc3hc1	zinc finger, C3HC type 1	232679	https://www.ncbi.nlm.nih.gov/gene/?term=232679
Orm1	Orm1	orosomucoid 1	18405	https://www.ncbi.nlm.nih.gov/gene/?term=18405
C130074G19Rik	C130074G19Rik	RIKEN cDNA C130074G19 gene	226777	https://www.ncbi.nlm.nih.gov/gene/?term=226777
Hlx	Hlx	H2.0-like homeobox	15284	https://www.ncbi.nlm.nih.gov/gene/?term=15284
Ttc36	Ttc36	tetratricopeptide repeat domain 36	192653	https://www.ncbi.nlm.nih.gov/gene/?term=192653
Tcta	Tcta	T cell leukemia translocation altered gene	102791	https://www.ncbi.nlm.nih.gov/gene/?term=102791
Tnrc18	Tnrc18	trinucleotide repeat containing 18	231861	https://www.ncbi.nlm.nih.gov/gene/?term=231861
Stau1	Stau1	staufen double-stranded RNA binding protein 1	20853	https://www.ncbi.nlm.nih.gov/gene/?term=20853
Ubald1	Ubald1	UBA-like domain containing 1	207740	https://www.ncbi.nlm.nih.gov/gene/?term=207740
Hnrnpu	Hnrnpu	heterogeneous nuclear ribonucleoprotein U	51810	https://www.ncbi.nlm.nih.gov/gene/?term=51810
Coro7	Coro7	coronin 7	78885	https://www.ncbi.nlm.nih.gov/gene/?term=78885
Mrpl12	Mrpl12	mitochondrial ribosomal protein L12	56282	https://www.ncbi.nlm.nih.gov/gene/?term=56282
Kyat1	Kyat1	kynurenine aminotransferase 1	70266	https://www.ncbi.nlm.nih.gov/gene/?term=70266
Rxrb	Rxrb	retinoid X receptor beta	20182	https://www.ncbi.nlm.nih.gov/gene/?term=20182
Oxld1	Oxld1	oxidoreductase like domain containing 1	66431	https://www.ncbi.nlm.nih.gov/gene/?term=66431
Zmynd8	Zmynd8	zinc finger, MYND-type containing 8	228880	https://www.ncbi.nlm.nih.gov/gene/?term=228880
Tbc1d13	Tbc1d13	TBC1 domain family, member 13	70296	https://www.ncbi.nlm.nih.gov/gene/?term=70296
Lap3	Lap3	leucine aminopeptidase 3	66988	https://www.ncbi.nlm.nih.gov/gene/?term=66988
Zer1	Zer1	zyg-11 related, cell cycle regulator	227693	https://www.ncbi.nlm.nih.gov/gene/?term=227693
Thap3	Thap3	THAP domain containing, apoptosis associated protein 3	69876	https://www.ncbi.nlm.nih.gov/gene/?term=69876
Cpeb2	Cpeb2	cytoplasmic polyadenylation element binding protein 2	231207	https://www.ncbi.nlm.nih.gov/gene/?term=231207
Myl6b	Myl6b	myosin, light polypeptide 6B	216459	https://www.ncbi.nlm.nih.gov/gene/?term=216459
Pcif1	Pcif1	PDX1 C-terminal inhibiting factor 1	228866	https://www.ncbi.nlm.nih.gov/gene/?term=228866
Trim14	Trim14	tripartite motif-containing 14	74735	https://www.ncbi.nlm.nih.gov/gene/?term=74735
Dag1	Dag1	dystroglycan 1	13138	https://www.ncbi.nlm.nih.gov/gene/?term=13138
Mrap	Mrap	melanocortin 2 receptor accessory protein	77037	https://www.ncbi.nlm.nih.gov/gene/?term=77037
Tbc1d16	Tbc1d16	TBC1 domain family, member 16	207592	https://www.ncbi.nlm.nih.gov/gene/?term=207592
Cbx4	Cbx4	chromobox 4	12418	https://www.ncbi.nlm.nih.gov/gene/?term=12418
Timeless	Timeless	timeless circadian clock 1	21853	https://www.ncbi.nlm.nih.gov/gene/?term=21853
Stat2	Stat2	signal transducer and activator of transcription 2	20847	https://www.ncbi.nlm.nih.gov/gene/?term=20847
Rbms2	Rbms2	RNA binding motif, single stranded interacting protein 2	56516	https://www.ncbi.nlm.nih.gov/gene/?term=56516
Ndufb10	Ndufb10	NADH:ubiquinone oxidoreductase subunit B10	68342	https://www.ncbi.nlm.nih.gov/gene/?term=68342
Baz2a	Baz2a	bromodomain adjacent to zinc finger domain, 2A	116848	https://www.ncbi.nlm.nih.gov/gene/?term=116848
Bmf	Bmf	BCL2 modifying factor	171543	https://www.ncbi.nlm.nih.gov/gene/?term=171543
Sdr9c7	Sdr9c7	4short chain dehydrogenase/reductase family 9C, member 7	70061	https://www.ncbi.nlm.nih.gov/gene/?term=70061
Rdh7	Rdh7	retinol dehydrogenase 7	54150	https://www.ncbi.nlm.nih.gov/gene/?term=54150
Emp3	Emp3	epithelial membrane protein 3	13732	https://www.ncbi.nlm.nih.gov/gene/?term=13732
Kyat3	Kyat3	kynurenine aminotransferase 3	229905	https://www.ncbi.nlm.nih.gov/gene/?term=229905
Lrp1	Lrp1	low density lipoprotein receptor-related protein 1	16971	https://www.ncbi.nlm.nih.gov/gene/?term=16971
Cdk6	Cdk6	cyclin-dependent kinase 6	12571	https://www.ncbi.nlm.nih.gov/gene/?term=12571
Trim7	Trim7	tripartite motif-containing 7	94089	https://www.ncbi.nlm.nih.gov/gene/?term=94089
Trim41	Trim41	tripartite motif-containing 41	211007	https://www.ncbi.nlm.nih.gov/gene/?term=211007
Slc26a10	Slc26a10	solute carrier family 26, member 10	216441	https://www.ncbi.nlm.nih.gov/gene/?term=216441
Os9	Os9	amplified in osteosarcoma	216440	https://www.ncbi.nlm.nih.gov/gene/?term=216440
Abhd11	Abhd11	abhydrolase domain containing 11	68758	https://www.ncbi.nlm.nih.gov/gene/?term=68758
Apoc1	Apoc1	apolipoprotein C-I	11812	https://www.ncbi.nlm.nih.gov/gene/?term=11812
Tbl3	Tbl3	transducin (beta)-like 3	213773	https://www.ncbi.nlm.nih.gov/gene/?term=213773
Agmat	Agmat	agmatine ureohydrolase (agmatinase)	75986	https://www.ncbi.nlm.nih.gov/gene/?term=75986
Camta2	Camta2	calmodulin binding transcription activator 2	216874	https://www.ncbi.nlm.nih.gov/gene/?term=216874
Creg1	Creg1	cellular repressor of E1A-stimulated genes 1	433375	https://www.ncbi.nlm.nih.gov/gene/?term=433375
Rnf167	Rnf167	ring finger protein 167	70510	https://www.ncbi.nlm.nih.gov/gene/?term=70510
Spen	Spen	spen family transcription repressor	56381	https://www.ncbi.nlm.nih.gov/gene/?term=56381
Hlcs	Hlcs	holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)	110948	https://www.ncbi.nlm.nih.gov/gene/?term=110948
Zmynd15	Zmynd15	zinc finger, MYND-type containing 15	574428	https://www.ncbi.nlm.nih.gov/gene/?term=574428
Szrd1	Szrd1	SUZ RNA binding domain containing 1	213491	https://www.ncbi.nlm.nih.gov/gene/?term=213491
Gfer	Gfer	growth factor, augmenter of liver regeneration	11692	https://www.ncbi.nlm.nih.gov/gene/?term=11692
Foxa3	Foxa3	forkhead box A3	15377	https://www.ncbi.nlm.nih.gov/gene/?term=15377
Slc19a2	Slc19a2	solute carrier family 19 (thiamine transporter), member 2	116914	https://www.ncbi.nlm.nih.gov/gene/?term=116914
Slc16a11	Slc16a11	solute carrier family 16 (monocarboxylic acid transporters), member 11	216867	https://www.ncbi.nlm.nih.gov/gene/?term=216867
Cmtm8	Cmtm8	CKLF-like MARVEL transmembrane domain containing 8	70031	https://www.ncbi.nlm.nih.gov/gene/?term=70031
Ostc	Ostc	oligosaccharyltransferase complex subunit (non-catalytic)	66357	https://www.ncbi.nlm.nih.gov/gene/?term=66357
Trir	Trir	telomerase RNA component interacting RNase	68544	https://www.ncbi.nlm.nih.gov/gene/?term=68544
Uspl1	Uspl1	ubiquitin specific peptidase like 1	231915	https://www.ncbi.nlm.nih.gov/gene/?term=231915
Tmem29	Tmem29	transmembrane protein 29	382245	https://www.ncbi.nlm.nih.gov/gene/?term=382245
Rgl2	Rgl2	ral guanine nucleotide dissociation stimulator-like 2	19732	https://www.ncbi.nlm.nih.gov/gene/?term=19732
Ccdc9	Ccdc9	coiled-coil domain containing 9	243846	https://www.ncbi.nlm.nih.gov/gene/?term=243846
Rpl21	Rpl21	ribosomal protein L21	19933	https://www.ncbi.nlm.nih.gov/gene/?term=19933
Prelp	Prelp	proline arginine-rich end leucine-rich repeat	116847	https://www.ncbi.nlm.nih.gov/gene/?term=116847
Cdc42ep4	Cdc42ep4	CDC42 effector protein (Rho GTPase binding) 4	56699	https://www.ncbi.nlm.nih.gov/gene/?term=56699
Rpl37	Rpl37	ribosomal protein L37	67281	https://www.ncbi.nlm.nih.gov/gene/?term=67281
Ppp4r3a	Ppp4r3a	protein phosphatase 4 regulatory subunit 3A	68734	https://www.ncbi.nlm.nih.gov/gene/?term=68734
Card6	Card6	caspase recruitment domain family, member 6	239319	https://www.ncbi.nlm.nih.gov/gene/?term=239319
Ndufa7	Ndufa7	NADH:ubiquinone oxidoreductase subunit A7	66416	https://www.ncbi.nlm.nih.gov/gene/?term=66416
Ammecr1l	Ammecr1l	AMME chromosomal region gene 1-like	225339	https://www.ncbi.nlm.nih.gov/gene/?term=225339
Slc16a6	Slc16a6	solute carrier family 16 (monocarboxylic acid transporters), member 6	104681	https://www.ncbi.nlm.nih.gov/gene/?term=104681
S100a10	S100a10	S100 calcium binding protein A10 (calpactin)	20194	https://www.ncbi.nlm.nih.gov/gene/?term=20194
2010003K11Rik	2010003K11Rik	RIKEN cDNA 2010003K11 gene	69861	https://www.ncbi.nlm.nih.gov/gene/?term=69861
Abhd14b	Abhd14b	abhydrolase domain containing 14b	76491	https://www.ncbi.nlm.nih.gov/gene/?term=76491
Hnrnpf	Hnrnpf	heterogeneous nuclear ribonucleoprotein F	98758	https://www.ncbi.nlm.nih.gov/gene/?term=98758
Kank3	Kank3	KN motif and ankyrin repeat domains 3	80880	https://www.ncbi.nlm.nih.gov/gene/?term=80880
Bhmt2	Bhmt2	betaine-homocysteine methyltransferase 2	64918	https://www.ncbi.nlm.nih.gov/gene/?term=64918
Ppig	Ppig	peptidyl-prolyl isomerase G (cyclophilin G)	228005	https://www.ncbi.nlm.nih.gov/gene/?term=228005
Armc5	Armc5	armadillo repeat containing 5	233912	https://www.ncbi.nlm.nih.gov/gene/?term=233912
Zfand4	Zfand4	zinc finger, AN1-type domain 4	67492	https://www.ncbi.nlm.nih.gov/gene/?term=67492
S100a13	S100a13	S100 calcium binding protein A13	20196	https://www.ncbi.nlm.nih.gov/gene/?term=20196
Dennd4b	Dennd4b	DENN/MADD domain containing 4B	229541	https://www.ncbi.nlm.nih.gov/gene/?term=229541
Adora1	Adora1	adenosine A1 receptor	11539	https://www.ncbi.nlm.nih.gov/gene/?term=11539
Mios	Mios	meiosis regulator for oocyte development	252875	https://www.ncbi.nlm.nih.gov/gene/?term=252875
Dhrs7b	Dhrs7b	dehydrogenase/reductase (SDR family) member 7B	216820	https://www.ncbi.nlm.nih.gov/gene/?term=216820
Sh2b3	Sh2b3	SH2B adaptor protein 3	16923	https://www.ncbi.nlm.nih.gov/gene/?term=16923
Atxn2	Atxn2	ataxin 2	20239	https://www.ncbi.nlm.nih.gov/gene/?term=20239
Stk40	Stk40	serine/threonine kinase 40	74178	https://www.ncbi.nlm.nih.gov/gene/?term=74178
Zfyve1	Zfyve1	zinc finger, FYVE domain containing 1	217695	https://www.ncbi.nlm.nih.gov/gene/?term=217695
Acad12	Acad12	acyl-Coenzyme A dehydrogenase family, member 12	338350	https://www.ncbi.nlm.nih.gov/gene/?term=338350
Naa25	Naa25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	231713	https://www.ncbi.nlm.nih.gov/gene/?term=231713
Trafd1	Trafd1	TRAF type zinc finger domain containing 1	231712	https://www.ncbi.nlm.nih.gov/gene/?term=231712
Alkbh6	Alkbh6	alkB homolog 6	233065	https://www.ncbi.nlm.nih.gov/gene/?term=233065
Mamstr	Mamstr	MEF2 activating motif and SAP domain containing transcriptional regulator	74490	https://www.ncbi.nlm.nih.gov/gene/?term=74490
Notum	Notum	notum palmitoleoyl-protein carboxylesterase	77583	https://www.ncbi.nlm.nih.gov/gene/?term=77583
Synpo	Synpo	synaptopodin	104027	https://www.ncbi.nlm.nih.gov/gene/?term=104027
Hic1	Hic1	hypermethylated in cancer 1	15248	https://www.ncbi.nlm.nih.gov/gene/?term=15248
Leng9	Leng9	leukocyte receptor cluster (LRC) member 9	243813	https://www.ncbi.nlm.nih.gov/gene/?term=243813
Pgp	Pgp	phosphoglycolate phosphatase	67078	https://www.ncbi.nlm.nih.gov/gene/?term=67078
Zbtb37	Zbtb37	zinc finger and BTB domain containing 37	240869	https://www.ncbi.nlm.nih.gov/gene/?term=240869
Lgals2	Lgals2	lectin, galactose-binding, soluble 2	107753	https://www.ncbi.nlm.nih.gov/gene/?term=107753
Adamtsl5	Adamtsl5	ADAMTS-like 5	66548	https://www.ncbi.nlm.nih.gov/gene/?term=66548
Ccdc84	Ccdc84	coiled-coil domain containing 84	382073	https://www.ncbi.nlm.nih.gov/gene/?term=382073
Thrap3	Thrap3	thyroid hormone receptor associated protein 3	230753	https://www.ncbi.nlm.nih.gov/gene/?term=230753
Pura	Pura	purine rich element binding protein A	19290	https://www.ncbi.nlm.nih.gov/gene/?term=19290
Gls2	Gls2	glutaminase 2 (liver, mitochondrial)	216456	https://www.ncbi.nlm.nih.gov/gene/?term=216456
Slc35g1	Slc35g1	solute carrier family 35, member G1	240660	https://www.ncbi.nlm.nih.gov/gene/?term=240660
Irf2bp1	Irf2bp1	interferon regulatory factor 2 binding protein 1	272359	https://www.ncbi.nlm.nih.gov/gene/?term=272359
Als2cl	Als2cl	ALS2 C-terminal like	235633	https://www.ncbi.nlm.nih.gov/gene/?term=235633
Zrsr1	Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1	22183	https://www.ncbi.nlm.nih.gov/gene/?term=22183
S100a1	S100a1	S100 calcium binding protein A1	20193	https://www.ncbi.nlm.nih.gov/gene/?term=20193
Pheta1	Pheta1	PH domain containing endocytic trafficking adaptor 1	231717	https://www.ncbi.nlm.nih.gov/gene/?term=231717
Gpr146	Gpr146	G protein-coupled receptor 146	80290	https://www.ncbi.nlm.nih.gov/gene/?term=80290
Slc16a13	Slc16a13	solute carrier family 16 (monocarboxylic acid transporters), member 13	69309	https://www.ncbi.nlm.nih.gov/gene/?term=69309
Rps2	Rps2	ribosomal protein S2	16898	https://www.ncbi.nlm.nih.gov/gene/?term=16898
