userId	geneSymbol	geneName	entrezgene	gLink
Uspl1	Uspl1	ubiquitin specific peptidase like 1	231915	https://www.ncbi.nlm.nih.gov/gene/?term=231915
Rgl2	Rgl2	ral guanine nucleotide dissociation stimulator-like 2	19732	https://www.ncbi.nlm.nih.gov/gene/?term=19732
Cdc42ep4	Cdc42ep4	CDC42 effector protein (Rho GTPase binding) 4	56699	https://www.ncbi.nlm.nih.gov/gene/?term=56699
Bbox1	Bbox1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase 1 (gamma-butyrobetaine hydroxylase)	170442	https://www.ncbi.nlm.nih.gov/gene/?term=170442
Slco1a1	Slco1a1	solute carrier organic anion transporter family, member 1a1	28248	https://www.ncbi.nlm.nih.gov/gene/?term=28248
Oasl1	Oasl1	2'-5' oligoadenylate synthetase-like 1	231655	https://www.ncbi.nlm.nih.gov/gene/?term=231655
Ndufa7	Ndufa7	NADH:ubiquinone oxidoreductase subunit A7	66416	https://www.ncbi.nlm.nih.gov/gene/?term=66416
Ammecr1l	Ammecr1l	AMME chromosomal region gene 1-like	225339	https://www.ncbi.nlm.nih.gov/gene/?term=225339
2010003K11Rik	2010003K11Rik	RIKEN cDNA 2010003K11 gene	69861	https://www.ncbi.nlm.nih.gov/gene/?term=69861
Kank3	Kank3	KN motif and ankyrin repeat domains 3	80880	https://www.ncbi.nlm.nih.gov/gene/?term=80880
Vwa1	Vwa1	von Willebrand factor A domain containing 1	246228	https://www.ncbi.nlm.nih.gov/gene/?term=246228
Ppig	Ppig	peptidyl-prolyl isomerase G (cyclophilin G)	228005	https://www.ncbi.nlm.nih.gov/gene/?term=228005
Slc35e2	Slc35e2	solute carrier family 35, member E2	320541	https://www.ncbi.nlm.nih.gov/gene/?term=320541
Zfand4	Zfand4	zinc finger, AN1-type domain 4	67492	https://www.ncbi.nlm.nih.gov/gene/?term=67492
Pbrm1	Pbrm1	polybromo 1	66923	https://www.ncbi.nlm.nih.gov/gene/?term=66923
Gnl3	Gnl3	guanine nucleotide binding protein-like 3 (nucleolar)	30877	https://www.ncbi.nlm.nih.gov/gene/?term=30877
Dennd4b	Dennd4b	DENN/MADD domain containing 4B	229541	https://www.ncbi.nlm.nih.gov/gene/?term=229541
Mindy2	Mindy2	MINDY lysine 48 deubiquitinase 2	235461	https://www.ncbi.nlm.nih.gov/gene/?term=235461
Abcb4	Abcb4	ATP-binding cassette, sub-family B (MDR/TAP), member 4	18670	https://www.ncbi.nlm.nih.gov/gene/?term=18670
Atxn2	Atxn2	ataxin 2	20239	https://www.ncbi.nlm.nih.gov/gene/?term=20239
Stk40	Stk40	serine/threonine kinase 40	74178	https://www.ncbi.nlm.nih.gov/gene/?term=74178
Zfyve1	Zfyve1	zinc finger, FYVE domain containing 1	217695	https://www.ncbi.nlm.nih.gov/gene/?term=217695
Pla2g6	Pla2g6	phospholipase A2, group VI	53357	https://www.ncbi.nlm.nih.gov/gene/?term=53357
Acad12	Acad12	acyl-Coenzyme A dehydrogenase family, member 12	338350	https://www.ncbi.nlm.nih.gov/gene/?term=338350
Naa25	Naa25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	231713	https://www.ncbi.nlm.nih.gov/gene/?term=231713
Trafd1	Trafd1	TRAF type zinc finger domain containing 1	231712	https://www.ncbi.nlm.nih.gov/gene/?term=231712
Wdr74	Wdr74	WD repeat domain 74	107071	https://www.ncbi.nlm.nih.gov/gene/?term=107071
Alkbh6	Alkbh6	alkB homolog 6	233065	https://www.ncbi.nlm.nih.gov/gene/?term=233065
Notum	Notum	notum palmitoleoyl-protein carboxylesterase	77583	https://www.ncbi.nlm.nih.gov/gene/?term=77583
Onecut1	Onecut1	one cut domain, family member 1	15379	https://www.ncbi.nlm.nih.gov/gene/?term=15379
Tmem82	Tmem82	transmembrane protein 82	213989	https://www.ncbi.nlm.nih.gov/gene/?term=213989
Pyurf	Pyurf	Pigy upstream reading frame	66459	https://www.ncbi.nlm.nih.gov/gene/?term=66459
D17H6S53E	D17H6S53E	DNA segment, Chr 17, human D6S53E	114585	https://www.ncbi.nlm.nih.gov/gene/?term=114585
Pgp	Pgp	phosphoglycolate phosphatase	67078	https://www.ncbi.nlm.nih.gov/gene/?term=67078
Zbtb37	Zbtb37	zinc finger and BTB domain containing 37	240869	https://www.ncbi.nlm.nih.gov/gene/?term=240869
Adamtsl5	Adamtsl5	ADAMTS-like 5	66548	https://www.ncbi.nlm.nih.gov/gene/?term=66548
Ccdc84	Ccdc84	coiled-coil domain containing 84	382073	https://www.ncbi.nlm.nih.gov/gene/?term=382073
Pura	Pura	purine rich element binding protein A	19290	https://www.ncbi.nlm.nih.gov/gene/?term=19290
Slc35g1	Slc35g1	solute carrier family 35, member G1	240660	https://www.ncbi.nlm.nih.gov/gene/?term=240660
S100a1	S100a1	S100 calcium binding protein A1	20193	https://www.ncbi.nlm.nih.gov/gene/?term=20193
Proca1	Proca1	protein interacting with cyclin A1	216974	https://www.ncbi.nlm.nih.gov/gene/?term=216974
S1pr4	S1pr4	sphingosine-1-phosphate receptor 4	13611	https://www.ncbi.nlm.nih.gov/gene/?term=13611
Alkbh2	Alkbh2	alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase	231642	https://www.ncbi.nlm.nih.gov/gene/?term=231642
Rps2	Rps2	ribosomal protein S2	16898	https://www.ncbi.nlm.nih.gov/gene/?term=16898
Ackr2	Ackr2	atypical chemokine receptor 2	59289	https://www.ncbi.nlm.nih.gov/gene/?term=59289
9930012K11Rik	9930012K11Rik	RIKEN cDNA 9930012K11 gene	268759	https://www.ncbi.nlm.nih.gov/gene/?term=268759
Zbtb39	Zbtb39	zinc finger and BTB domain containing 39	320080	https://www.ncbi.nlm.nih.gov/gene/?term=320080
Trmt10c	Trmt10c	tRNA methyltransferase 10C	52575	https://www.ncbi.nlm.nih.gov/gene/?term=52575
Hjurp	Hjurp	Holliday junction recognition protein	381280	https://www.ncbi.nlm.nih.gov/gene/?term=381280
Ttc41	Ttc41	tetratricopeptide repeat domain 41	103220	https://www.ncbi.nlm.nih.gov/gene/?term=103220
Shld1	Shld1	shieldin complex subunit 1	73747	https://www.ncbi.nlm.nih.gov/gene/?term=73747
Zc2hc1c	Zc2hc1c	zinc finger, C2HC-type containing 1C	72350	https://www.ncbi.nlm.nih.gov/gene/?term=72350
Arhgef37	Arhgef37	Rho guanine nucleotide exchange factor (GEF) 37	328967	https://www.ncbi.nlm.nih.gov/gene/?term=328967
Preb	Preb	prolactin regulatory element binding	50907	https://www.ncbi.nlm.nih.gov/gene/?term=50907
Wdr81	Wdr81	WD repeat domain 81	192652	https://www.ncbi.nlm.nih.gov/gene/?term=192652
Sys1	Sys1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)	66460	https://www.ncbi.nlm.nih.gov/gene/?term=66460
Mtus1	Mtus1	mitochondrial tumor suppressor 1	102103	https://www.ncbi.nlm.nih.gov/gene/?term=102103
Cdc42ep2	Cdc42ep2	CDC42 effector protein (Rho GTPase binding) 2	104252	https://www.ncbi.nlm.nih.gov/gene/?term=104252
Bricd5	Bricd5	BRICHOS domain containing 5	319259	https://www.ncbi.nlm.nih.gov/gene/?term=319259
Teddm2	Teddm2	transmembrane epididymal family member 2	240817	https://www.ncbi.nlm.nih.gov/gene/?term=240817
Scand1	Scand1	SCAN domain-containing 1	19018	https://www.ncbi.nlm.nih.gov/gene/?term=19018
Gjb2	Gjb2	gap junction protein, beta 2	14619	https://www.ncbi.nlm.nih.gov/gene/?term=14619
Yod1	Yod1	YOD1 deubiquitinase	226418	https://www.ncbi.nlm.nih.gov/gene/?term=226418
Fbl	Fbl	fibrillarin	14113	https://www.ncbi.nlm.nih.gov/gene/?term=14113
Irgm1	Irgm1	immunity-related GTPase family M member 1	15944	https://www.ncbi.nlm.nih.gov/gene/?term=15944
Tefm	Tefm	transcription elongation factor, mitochondrial	68550	https://www.ncbi.nlm.nih.gov/gene/?term=68550
Zfp445	Zfp445	zinc finger protein 445	235682	https://www.ncbi.nlm.nih.gov/gene/?term=235682
Ticam1	Ticam1	toll-like receptor adaptor molecule 1	106759	https://www.ncbi.nlm.nih.gov/gene/?term=106759
Tgif1	Tgif1	TGFB-induced factor homeobox 1	21815	https://www.ncbi.nlm.nih.gov/gene/?term=21815
Apof	Apof	apolipoprotein F	103161	https://www.ncbi.nlm.nih.gov/gene/?term=103161
Trpt1	Trpt1	tRNA phosphotransferase 1	107328	https://www.ncbi.nlm.nih.gov/gene/?term=107328
Rps8	Rps8	ribosomal protein S8	20116	https://www.ncbi.nlm.nih.gov/gene/?term=20116
Wbp1l	Wbp1l	WW domain binding protein 1 like	226178	https://www.ncbi.nlm.nih.gov/gene/?term=226178
Tmem262	Tmem262	transmembrane protein 262	433215	https://www.ncbi.nlm.nih.gov/gene/?term=433215
Atg16l2	Atg16l2	autophagy related 16-like 2 (S. cerevisiae)	73683	https://www.ncbi.nlm.nih.gov/gene/?term=73683
Rell1	Rell1	RELT-like 1	100532	https://www.ncbi.nlm.nih.gov/gene/?term=100532
Stbd1	Stbd1	starch binding domain 1	52331	https://www.ncbi.nlm.nih.gov/gene/?term=52331
Cracr2b	Cracr2b	calcium release activated channel regulator 2B	213573	https://www.ncbi.nlm.nih.gov/gene/?term=213573
Coa7	Coa7	cytochrome c oxidase assembly factor 7	69893	https://www.ncbi.nlm.nih.gov/gene/?term=69893
Pdp2	Pdp2	pyruvate dehyrogenase phosphatase catalytic subunit 2	382051	https://www.ncbi.nlm.nih.gov/gene/?term=382051
Spata33	Spata33	spermatogenesis associated 33	320869	https://www.ncbi.nlm.nih.gov/gene/?term=320869
Depp1	Depp1	DEPP1 autophagy regulator	213393	https://www.ncbi.nlm.nih.gov/gene/?term=213393
Tob2	Tob2	transducer of ERBB2, 2	57259	https://www.ncbi.nlm.nih.gov/gene/?term=57259
Foxo3	Foxo3	forkhead box O3	56484	https://www.ncbi.nlm.nih.gov/gene/?term=56484
Cfap100	Cfap100	cilia and flagella associated protein 100	243538	https://www.ncbi.nlm.nih.gov/gene/?term=243538
Zfp689	Zfp689	zinc finger protein 689	71131	https://www.ncbi.nlm.nih.gov/gene/?term=71131
Agtr1a	Agtr1a	angiotensin II receptor, type 1a	11607	https://www.ncbi.nlm.nih.gov/gene/?term=11607
Kmt5a	Kmt5a	lysine methyltransferase 5A	67956	https://www.ncbi.nlm.nih.gov/gene/?term=67956
Aff4	Aff4	AF4/FMR2 family, member 4	93736	https://www.ncbi.nlm.nih.gov/gene/?term=93736
Clip1	Clip1	CAP-GLY domain containing linker protein 1	56430	https://www.ncbi.nlm.nih.gov/gene/?term=56430
Zbtb45	Zbtb45	zinc finger and BTB domain containing 45	232879	https://www.ncbi.nlm.nih.gov/gene/?term=232879
Zbtb14	Zbtb14	zinc finger and BTB domain containing 14	22666	https://www.ncbi.nlm.nih.gov/gene/?term=22666
Ccdc137	Ccdc137	coiled-coil domain containing 137	67291	https://www.ncbi.nlm.nih.gov/gene/?term=67291
Glt1d1	Glt1d1	glycosyltransferase 1 domain containing 1	319804	https://www.ncbi.nlm.nih.gov/gene/?term=319804
Lrrc25	Lrrc25	leucine rich repeat containing 25	211228	https://www.ncbi.nlm.nih.gov/gene/?term=211228
Slc25a44	Slc25a44	solute carrier family 25, member 44	229517	https://www.ncbi.nlm.nih.gov/gene/?term=229517
Ndufaf6	Ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6	76947	https://www.ncbi.nlm.nih.gov/gene/?term=76947
C77080	C77080	expressed sequence C77080	97130	https://www.ncbi.nlm.nih.gov/gene/?term=97130
Cyp8b1	Cyp8b1	cytochrome P450, family 8, subfamily b, polypeptide 1	13124	https://www.ncbi.nlm.nih.gov/gene/?term=13124
Sgms2	Sgms2	sphingomyelin synthase 2	74442	https://www.ncbi.nlm.nih.gov/gene/?term=74442
Gatd1	Gatd1	glutamine amidotransferase like class 1 domain containing 1	213350	https://www.ncbi.nlm.nih.gov/gene/?term=213350
Rpusd3	Rpusd3	RNA pseudouridylate synthase domain containing 3	101122	https://www.ncbi.nlm.nih.gov/gene/?term=101122
Pcdh1	Pcdh1	protocadherin 1	75599	https://www.ncbi.nlm.nih.gov/gene/?term=75599
Zbtb22	Zbtb22	zinc finger and BTB domain containing 22	81630	https://www.ncbi.nlm.nih.gov/gene/?term=81630
Cd14	Cd14	CD14 antigen	12475	https://www.ncbi.nlm.nih.gov/gene/?term=12475
Ufsp1	Ufsp1	UFM1-specific peptidase 1	70240	https://www.ncbi.nlm.nih.gov/gene/?term=70240
Mafg	Mafg	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)	17134	https://www.ncbi.nlm.nih.gov/gene/?term=17134
Pcbp1	Pcbp1	poly(rC) binding protein 1	23983	https://www.ncbi.nlm.nih.gov/gene/?term=23983
Apon	Apon	apolipoprotein N	28194	https://www.ncbi.nlm.nih.gov/gene/?term=28194
Mettl5	Mettl5	methyltransferase like 5	75422	https://www.ncbi.nlm.nih.gov/gene/?term=75422
Tubgcp6	Tubgcp6	tubulin, gamma complex associated protein 6	328580	https://www.ncbi.nlm.nih.gov/gene/?term=328580
Klf13	Klf13	Kruppel-like factor 13	50794	https://www.ncbi.nlm.nih.gov/gene/?term=50794
Gpr17	Gpr17	G protein-coupled receptor 17	574402	https://www.ncbi.nlm.nih.gov/gene/?term=574402
Tbc1d30	Tbc1d30	TBC1 domain family, member 30	74694	https://www.ncbi.nlm.nih.gov/gene/?term=74694
Slc39a1	Slc39a1	solute carrier family 39 (zinc transporter), member 1	30791	https://www.ncbi.nlm.nih.gov/gene/?term=30791
Hook2	Hook2	hook microtubule tethering protein 2	170833	https://www.ncbi.nlm.nih.gov/gene/?term=170833
Repin1	Repin1	replication initiator 1	58887	https://www.ncbi.nlm.nih.gov/gene/?term=58887
Junb	Junb	jun B proto-oncogene	16477	https://www.ncbi.nlm.nih.gov/gene/?term=16477
Ubxn8	Ubxn8	UBX domain protein 8	108159	https://www.ncbi.nlm.nih.gov/gene/?term=108159
Msl1	Msl1	male specific lethal 1	74026	https://www.ncbi.nlm.nih.gov/gene/?term=74026
Senp7	Senp7	SUMO1/sentrin specific peptidase 7	66315	https://www.ncbi.nlm.nih.gov/gene/?term=66315
Rnaseh2a	Rnaseh2a	ribonuclease H2, large subunit	69724	https://www.ncbi.nlm.nih.gov/gene/?term=69724
Fbxo31	Fbxo31	F-box protein 31	76454	https://www.ncbi.nlm.nih.gov/gene/?term=76454
Mapk11	Mapk11	mitogen-activated protein kinase 11	19094	https://www.ncbi.nlm.nih.gov/gene/?term=19094
Fes	Fes	feline sarcoma oncogene	14159	https://www.ncbi.nlm.nih.gov/gene/?term=14159
Bcl3	Bcl3	B cell leukemia/lymphoma 3	12051	https://www.ncbi.nlm.nih.gov/gene/?term=12051
H2-T24	H2-T24	histocompatibility 2, T region locus 24	15042	https://www.ncbi.nlm.nih.gov/gene/?term=15042
Cyhr1	Cyhr1	cysteine and histidine rich 1	54151	https://www.ncbi.nlm.nih.gov/gene/?term=54151
Nt5dc3	Nt5dc3	5'-nucleotidase domain containing 3	103466	https://www.ncbi.nlm.nih.gov/gene/?term=103466
A930004D18Rik	A930004D18Rik	RIKEN cDNA A930004D18 gene	77940	https://www.ncbi.nlm.nih.gov/gene/?term=77940
Skida1	Skida1	SKI/DACH domain containing 1	72668	https://www.ncbi.nlm.nih.gov/gene/?term=72668
Klf1	Klf1	Kruppel-like factor 1 (erythroid)	16596	https://www.ncbi.nlm.nih.gov/gene/?term=16596
Eapp	Eapp	E2F-associated phosphoprotein	66266	https://www.ncbi.nlm.nih.gov/gene/?term=66266
Zfp747	Zfp747	zinc finger protein 747	269997	https://www.ncbi.nlm.nih.gov/gene/?term=269997
Mdm4	Mdm4	transformed mouse 3T3 cell double minute 4	17248	https://www.ncbi.nlm.nih.gov/gene/?term=17248
1600014C10Rik	1600014C10Rik	RIKEN cDNA 1600014C10 gene	72244	https://www.ncbi.nlm.nih.gov/gene/?term=72244
Set	Set	SET nuclear oncogene	56086	https://www.ncbi.nlm.nih.gov/gene/?term=56086
Ep300	Ep300	E1A binding protein p300	328572	https://www.ncbi.nlm.nih.gov/gene/?term=328572
Pprc1	Pprc1	peroxisome proliferative activated receptor, gamma, coactivator-related 1	226169	https://www.ncbi.nlm.nih.gov/gene/?term=226169
Eef1d	Eef1d	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	66656	https://www.ncbi.nlm.nih.gov/gene/?term=66656
Tmem69	Tmem69	transmembrane protein 69	230657	https://www.ncbi.nlm.nih.gov/gene/?term=230657
Mia3	Mia3	melanoma inhibitory activity 3	338366	https://www.ncbi.nlm.nih.gov/gene/?term=338366
H2-T22	H2-T22	histocompatibility 2, T region locus 22	15039	https://www.ncbi.nlm.nih.gov/gene/?term=15039
Pgpep1	Pgpep1	pyroglutamyl-peptidase I	66522	https://www.ncbi.nlm.nih.gov/gene/?term=66522
Tgoln1	Tgoln1	trans-golgi network protein	22134	https://www.ncbi.nlm.nih.gov/gene/?term=22134
Ppp1r14b	Ppp1r14b	protein phosphatase 1, regulatory inhibitor subunit 14B	18938	https://www.ncbi.nlm.nih.gov/gene/?term=18938
Fkbp2	Fkbp2	FK506 binding protein 2	14227	https://www.ncbi.nlm.nih.gov/gene/?term=14227
Inca1	Inca1	inhibitor of CDK, cyclin A1 interacting protein 1	103844	https://www.ncbi.nlm.nih.gov/gene/?term=103844
Rbbp4	Rbbp4	retinoblastoma binding protein 4, chromatin remodeling factor	19646	https://www.ncbi.nlm.nih.gov/gene/?term=19646
Sphk2	Sphk2	sphingosine kinase 2	56632	https://www.ncbi.nlm.nih.gov/gene/?term=56632
Eif1a	Eif1a	eukaryotic translation initiation factor 1A	13664	https://www.ncbi.nlm.nih.gov/gene/?term=13664
Zbtb8os	Zbtb8os	zinc finger and BTB domain containing 8 opposite strand	67106	https://www.ncbi.nlm.nih.gov/gene/?term=67106
Arl16	Arl16	ADP-ribosylation factor-like 16	70317	https://www.ncbi.nlm.nih.gov/gene/?term=70317
Prdm2	Prdm2	PR domain containing 2, with ZNF domain	110593	https://www.ncbi.nlm.nih.gov/gene/?term=110593
Gpr182	Gpr182	G protein-coupled receptor 182	11536	https://www.ncbi.nlm.nih.gov/gene/?term=11536
Rpl23a	Rpl23a	ribosomal protein L23A	268449	https://www.ncbi.nlm.nih.gov/gene/?term=268449
Rpl5	Rpl5	ribosomal protein L5	100503670	https://www.ncbi.nlm.nih.gov/gene/?term=100503670
Tubb2a	Tubb2a	tubulin, beta 2A class IIA	22151	https://www.ncbi.nlm.nih.gov/gene/?term=22151
Fcer1g	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	14127	https://www.ncbi.nlm.nih.gov/gene/?term=14127
Rnf169	Rnf169	ring finger protein 169	108937	https://www.ncbi.nlm.nih.gov/gene/?term=108937
Rpl18	Rpl18	ribosomal protein L18	19899	https://www.ncbi.nlm.nih.gov/gene/?term=19899
Wdr83os	Wdr83os	WD repeat domain 83 opposite strand	414077	https://www.ncbi.nlm.nih.gov/gene/?term=414077
Ppp2r5d	Ppp2r5d	protein phosphatase 2, regulatory subunit B', delta	21770	https://www.ncbi.nlm.nih.gov/gene/?term=21770
Arhgef12	Arhgef12	Rho guanine nucleotide exchange factor (GEF) 12	69632	https://www.ncbi.nlm.nih.gov/gene/?term=69632
Fcgr3	Fcgr3	Fc receptor, IgG, low affinity III	14131	https://www.ncbi.nlm.nih.gov/gene/?term=14131
Eif4a1	Eif4a1	eukaryotic translation initiation factor 4A1	13681	https://www.ncbi.nlm.nih.gov/gene/?term=13681
Atl2	Atl2	atlastin GTPase 2	56298	https://www.ncbi.nlm.nih.gov/gene/?term=56298
Dbp	Dbp	D site albumin promoter binding protein	13170	https://www.ncbi.nlm.nih.gov/gene/?term=13170
Chpt1	Chpt1	choline phosphotransferase 1	212862	https://www.ncbi.nlm.nih.gov/gene/?term=212862
Dhps	Dhps	deoxyhypusine synthase	330817	https://www.ncbi.nlm.nih.gov/gene/?term=330817
Alyref2	Alyref2	Aly/REF export factor 2	56009	https://www.ncbi.nlm.nih.gov/gene/?term=56009
Ifitm2	Ifitm2	interferon induced transmembrane protein 2	80876	https://www.ncbi.nlm.nih.gov/gene/?term=80876
Eno3	Eno3	enolase 3, beta muscle	13808	https://www.ncbi.nlm.nih.gov/gene/?term=13808
Cd302	Cd302	CD302 antigen	66205	https://www.ncbi.nlm.nih.gov/gene/?term=66205
Zfp143	Zfp143	zinc finger protein 143	20841	https://www.ncbi.nlm.nih.gov/gene/?term=20841
H2-K1	H2-K1	histocompatibility 2, K1, K region	14972	https://www.ncbi.nlm.nih.gov/gene/?term=14972
Phf5a	Phf5a	PHD finger protein 5A	68479	https://www.ncbi.nlm.nih.gov/gene/?term=68479
Sec22c	Sec22c	SEC22 homolog C, vesicle trafficking protein	215474	https://www.ncbi.nlm.nih.gov/gene/?term=215474
Cyp2d22	Cyp2d22	cytochrome P450, family 2, subfamily d, polypeptide 22	56448	https://www.ncbi.nlm.nih.gov/gene/?term=56448
Rpl34	Rpl34	ribosomal protein L34	68436	https://www.ncbi.nlm.nih.gov/gene/?term=68436
Pgghg	Pgghg	protein glucosylgalactosylhydroxylysine glucosidase	212974	https://www.ncbi.nlm.nih.gov/gene/?term=212974
Ces3b	Ces3b	carboxylesterase 3B	13909	https://www.ncbi.nlm.nih.gov/gene/?term=13909
Morf4l1	Morf4l1	mortality factor 4 like 1	21761	https://www.ncbi.nlm.nih.gov/gene/?term=21761
Nectin2	Nectin2	nectin cell adhesion molecule 2	19294	https://www.ncbi.nlm.nih.gov/gene/?term=19294
Rpl17	Rpl17	ribosomal protein L17	319195	https://www.ncbi.nlm.nih.gov/gene/?term=319195
Acat3	Acat3	acetyl-Coenzyme A acetyltransferase 3	224530	https://www.ncbi.nlm.nih.gov/gene/?term=224530
Rpl7a	Rpl7a	ribosomal protein L7A	27176	https://www.ncbi.nlm.nih.gov/gene/?term=27176
Hdac10	Hdac10	histone deacetylase 10	170787	https://www.ncbi.nlm.nih.gov/gene/?term=170787
Ccni	Ccni	cyclin I	12453	https://www.ncbi.nlm.nih.gov/gene/?term=12453
1190007I07Rik	1190007I07Rik	RIKEN cDNA 1190007I07 gene	544717	https://www.ncbi.nlm.nih.gov/gene/?term=544717
Bcl9l	Bcl9l	B cell CLL/lymphoma 9-like	80288	https://www.ncbi.nlm.nih.gov/gene/?term=80288
Nmral1	Nmral1	NmrA-like family domain containing 1	67824	https://www.ncbi.nlm.nih.gov/gene/?term=67824
Glyat	Glyat	glycine-N-acyltransferase	107146	https://www.ncbi.nlm.nih.gov/gene/?term=107146
Mocs1	Mocs1	molybdenum cofactor synthesis 1	56738	https://www.ncbi.nlm.nih.gov/gene/?term=56738
Aox3	Aox3	aldehyde oxidase 3	71724	https://www.ncbi.nlm.nih.gov/gene/?term=71724
Tacc1	Tacc1	transforming, acidic coiled-coil containing protein 1	320165	https://www.ncbi.nlm.nih.gov/gene/?term=320165
Aurkaip1	Aurkaip1	aurora kinase A interacting protein 1	66077	https://www.ncbi.nlm.nih.gov/gene/?term=66077
Ubr4	Ubr4	ubiquitin protein ligase E3 component n-recognin 4	69116	https://www.ncbi.nlm.nih.gov/gene/?term=69116
Ipo7	Ipo7	importin 7	233726	https://www.ncbi.nlm.nih.gov/gene/?term=233726
Rtp3	Rtp3	receptor transporter protein 3	235636	https://www.ncbi.nlm.nih.gov/gene/?term=235636
Hmgb1	Hmgb1	high mobility group box 1	15289	https://www.ncbi.nlm.nih.gov/gene/?term=15289
Zbtb16	Zbtb16	zinc finger and BTB domain containing 16	235320	https://www.ncbi.nlm.nih.gov/gene/?term=235320
H2-T23	H2-T23	histocompatibility 2, T region locus 23	15040	https://www.ncbi.nlm.nih.gov/gene/?term=15040
Rplp0	Rplp0	ribosomal protein, large, P0	11837	https://www.ncbi.nlm.nih.gov/gene/?term=11837
Rps28	Rps28	ribosomal protein S28	54127	https://www.ncbi.nlm.nih.gov/gene/?term=54127
Zfp563	Zfp563	zinc finger protein 563	240068	https://www.ncbi.nlm.nih.gov/gene/?term=240068
Cyp2d11	Cyp2d11	cytochrome P450, family 2, subfamily d, polypeptide 11	545123	https://www.ncbi.nlm.nih.gov/gene/?term=545123
Cyp2d9	Cyp2d9	cytochrome P450, family 2, subfamily d, polypeptide 9	13105	https://www.ncbi.nlm.nih.gov/gene/?term=13105
Rnase13	Rnase13	ribonuclease, RNase A family, 13 (non-active)	497071	https://www.ncbi.nlm.nih.gov/gene/?term=497071
Tmem19	Tmem19	transmembrane protein 19	67226	https://www.ncbi.nlm.nih.gov/gene/?term=67226
Dazap1	Dazap1	DAZ associated protein 1	70248	https://www.ncbi.nlm.nih.gov/gene/?term=70248
Arid1b	Arid1b	AT rich interactive domain 1B (SWI-like)	239985	https://www.ncbi.nlm.nih.gov/gene/?term=239985
Fbp1	Fbp1	fructose bisphosphatase 1	14121	https://www.ncbi.nlm.nih.gov/gene/?term=14121
Sat2	Sat2	spermidine/spermine N1-acetyl transferase 2	69215	https://www.ncbi.nlm.nih.gov/gene/?term=69215
Ssbp4	Ssbp4	single stranded DNA binding protein 4	76900	https://www.ncbi.nlm.nih.gov/gene/?term=76900
Eif3g	Eif3g	eukaryotic translation initiation factor 3, subunit G	53356	https://www.ncbi.nlm.nih.gov/gene/?term=53356
Hs3st3b1	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	54710	https://www.ncbi.nlm.nih.gov/gene/?term=54710
Rnf186	Rnf186	ring finger protein 186	66825	https://www.ncbi.nlm.nih.gov/gene/?term=66825
Utp3	Utp3	UTP3 small subunit processome component	65961	https://www.ncbi.nlm.nih.gov/gene/?term=65961
Jund	Jund	jun D proto-oncogene	16478	https://www.ncbi.nlm.nih.gov/gene/?term=16478
Pcnp	Pcnp	PEST proteolytic signal containing nuclear protein	76302	https://www.ncbi.nlm.nih.gov/gene/?term=76302
Gm4952	Gm4952	predicted gene 4952	240549	https://www.ncbi.nlm.nih.gov/gene/?term=240549
Tut1	Tut1	terminal uridylyl transferase 1, U6 snRNA-specific	70044	https://www.ncbi.nlm.nih.gov/gene/?term=70044
Eml3	Eml3	echinoderm microtubule associated protein like 3	225898	https://www.ncbi.nlm.nih.gov/gene/?term=225898
Rom1	Rom1	rod outer segment membrane protein 1	19881	https://www.ncbi.nlm.nih.gov/gene/?term=19881
B3gat3	B3gat3	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	72727	https://www.ncbi.nlm.nih.gov/gene/?term=72727
Ganab	Ganab	alpha glucosidase 2 alpha neutral subunit	14376	https://www.ncbi.nlm.nih.gov/gene/?term=14376
Ints5	Ints5	integrator complex subunit 5	109077	https://www.ncbi.nlm.nih.gov/gene/?term=109077
1810009A15Rik	1810009A15Rik	RIKEN cDNA 1810009A15 gene	66276	https://www.ncbi.nlm.nih.gov/gene/?term=66276
Uqcc3	Uqcc3	ubiquinol-cytochrome c reductase complex assembly factor 3	107197	https://www.ncbi.nlm.nih.gov/gene/?term=107197
Ubxn1	Ubxn1	UBX domain protein 1	225896	https://www.ncbi.nlm.nih.gov/gene/?term=225896
Zbtb3	Zbtb3	zinc finger and BTB domain containing 3	75291	https://www.ncbi.nlm.nih.gov/gene/?term=75291
Lrrc61	Lrrc61	leucine rich repeat containing 61	243371	https://www.ncbi.nlm.nih.gov/gene/?term=243371
H2-D1	H2-D1	histocompatibility 2, D region locus 1	14964	https://www.ncbi.nlm.nih.gov/gene/?term=14964
Gm4951	Gm4951	predicted gene 4951	240327	https://www.ncbi.nlm.nih.gov/gene/?term=240327
Btbd19	Btbd19	BTB (POZ) domain containing 19	78611	https://www.ncbi.nlm.nih.gov/gene/?term=78611
