#erna_AL_master_LIV Stitched Peaks
#Created from output/6h_FAST_deduped/erna_AL_master_LIV_12.5KB_STITCHED_REGION_MAP.txt
#Ranked by X6h_FAST_deduped.BAM
#Using cutoff of 18689.877 for Super-Stitched Peaks
#Created on Jan 19 2023 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X6h_FAST_deduped.BAM	stitchedPeakRank	isSuper
2_enhancer_lociStitched	chrchr14	60502470	60503080	2	592	0	39785	0
1_enhancer_lociStitched	chrchr14	24779490	24780100	1	611	0	39786	0
2_enhancer_lociStitched	chrchr13	74408020	74408630	2	592	0	39787	0
1_enhancer_lociStitched	chrchr13	67416900	67417510	1	611	0	39788	0
2_enhancer_lociStitched	chrchr12	111780440	111781050	2	592	0	39789	0
1_enhancer_lociStitched	chrchr12	80956260	80956870	1	611	0	39790	0
1_enhancer_lociStitched	chrchr12	4031330	4031940	1	611	0	39791	0
1_enhancer_lociStitched	chrchr11	54413210	54413820	1	611	0	39792	0
1_enhancer_lociStitched	chrchr11	33704670	33705280	1	611	0	39793	0
1_enhancer_lociStitched	chrchr11	32592320	32592930	1	611	0	39794	0
2_enhancer_lociStitched	chrchr10	62500780	62501390	2	592	0	39795	0
1_enhancer_lociStitched	chrchr10	41464410	41465020	1	611	0	39796	0
2_enhancer_lociStitched	chrchr10	34294170	34294780	2	592	0	39797	0
2_enhancer_lociStitched	chrchr1	138856300	138856910	2	592	0	39798	0
2_enhancer_lociStitched	chrchr1	133173280	133173890	2	592	0	39799	0
1_enhancer_lociStitched	chrchr1	92759090	92759700	1	611	0	39800	0
2_enhancer_lociStitched	chrchr1	62764060	62764670	2	592	0	39801	0
1_enhancer_lociStitched	chrchr1	9770460	9771070	1	611	0	39802	0
2_enhancer_lociStitched	chrchrX	48749730	48750350	2	602	0	39803	0
2_enhancer_lociStitched	chrchr9	118666790	118667410	2	602	0	39804	0
2_enhancer_lociStitched	chrchr8	110334870	110335490	2	602	0	39805	0
1_enhancer_lociStitched	chrchr8	72635460	72636080	1	621	0	39806	0
2_enhancer_lociStitched	chrchr8	70227160	70227780	2	602	0	39807	0
1_enhancer_lociStitched	chrchr8	47986270	47986890	1	621	0	39808	0
1_enhancer_lociStitched	chrchr7	140856320	140856940	1	621	0	39809	0
1_enhancer_lociStitched	chrchr7	105460110	105460730	1	621	0	39810	0
2_enhancer_lociStitched	chrchr7	80036080	80036700	2	602	0	39811	0
2_enhancer_lociStitched	chrchr7	27373890	27374510	2	602	0	39812	0
1_enhancer_lociStitched	chrchr7	4687760	4688380	1	621	0	39813	0
1_enhancer_lociStitched	chrchr6	145428300	145428920	1	621	0	39814	0
1_enhancer_lociStitched	chrchr6	141938030	141938650	1	621	0	39815	0
1_enhancer_lociStitched	chrchr6	52658740	52659360	1	621	0	39816	0
1_enhancer_lociStitched	chrchr6	30047650	30048270	1	621	0	39817	0
1_enhancer_lociStitched	chrchr6	11925470	11926090	1	621	0	39818	0
2_enhancer_lociStitched	chrchr5	60199870	60200490	2	602	0	39819	0
1_enhancer_lociStitched	chrchr5	34526700	34527320	1	621	0	39820	0
1_enhancer_lociStitched	chrchr4	126426990	126427610	1	621	0	39821	0
2_enhancer_lociStitched	chrchr4	117585530	117586150	2	602	0	39822	0
2_enhancer_lociStitched	chrchr4	46650030	46650650	2	602	0	39823	0
1_enhancer_lociStitched	chrchr4	5402830	5403450	1	621	0	39824	0
1_enhancer_lociStitched	chrchr3	106389490	106390110	1	621	0	39825	0
2_enhancer_lociStitched	chrchr3	105594600	105595220	2	602	0	39826	0
2_enhancer_lociStitched	chrchr3	100829190	100829810	2	602	0	39827	0
2_enhancer_lociStitched	chrchr3	69223690	69224310	2	602	0	39828	0
1_enhancer_lociStitched	chrchr2	177598970	177599590	1	621	0	39829	0
1_enhancer_lociStitched	chrchr2	130226570	130227190	1	621	0	39830	0
2_enhancer_lociStitched	chrchr2	29855180	29855800	2	602	0	39831	0
1_enhancer_lociStitched	chrchr2	5383890	5384510	1	621	0	39832	0
2_enhancer_lociStitched	chrchr19	47719670	47720290	2	602	0	39833	0
2_enhancer_lociStitched	chrchr18	58011170	58011790	2	602	0	39834	0
1_enhancer_lociStitched	chrchr18	39513160	39513780	1	621	0	39835	0
1_enhancer_lociStitched	chrchr17	21898610	21899230	1	621	0	39836	0
2_enhancer_lociStitched	chrchr17	21694800	21695420	2	602	0	39837	0
1_enhancer_lociStitched	chrchr16	91485440	91486060	1	621	0	39838	0
2_enhancer_lociStitched	chrchr16	44167580	44168200	2	602	0	39839	0
1_enhancer_lociStitched	chrchr16	39025520	39026140	1	621	0	39840	0
1_enhancer_lociStitched	chrchr16	20366950	20367570	1	621	0	39841	0
2_enhancer_lociStitched	chrchr15	99835490	99836110	2	602	0	39842	0
1_enhancer_lociStitched	chrchr15	37007460	37008080	1	621	0	39843	0
1_enhancer_lociStitched	chrchr15	4590860	4591480	1	621	0	39844	0
1_enhancer_lociStitched	chrchr13	119545620	119546240	1	621	0	39845	0
1_enhancer_lociStitched	chrchr13	101082620	101083240	1	621	0	39846	0
1_enhancer_lociStitched	chrchr13	67831490	67832110	1	621	0	39847	0
1_enhancer_lociStitched	chrchr13	59732690	59733310	1	621	0	39848	0
1_enhancer_lociStitched	chrchr13	45023210	45023830	1	621	0	39849	0
2_enhancer_lociStitched	chrchr13	43518790	43519410	2	602	0	39850	0
2_enhancer_lociStitched	chrchr12	111933030	111933650	2	602	0	39851	0
1_enhancer_lociStitched	chrchr12	111132340	111132960	1	621	0	39852	0
1_enhancer_lociStitched	chrchr12	79219180	79219800	1	621	0	39853	0
1_enhancer_lociStitched	chrchr12	3944350	3944970	1	621	0	39854	0
1_enhancer_lociStitched	chrchr11	120654160	120654780	1	621	0	39855	0
2_enhancer_lociStitched	chrchr11	88126080	88126700	2	602	0	39856	0
1_enhancer_lociStitched	chrchr11	79230020	79230640	1	621	0	39857	0
1_enhancer_lociStitched	chrchr11	17207230	17207850	1	621	0	39858	0
2_enhancer_lociStitched	chrchr10	75047660	75048280	2	602	0	39859	0
1_enhancer_lociStitched	chrchr10	62627810	62628430	1	621	0	39860	0
2_enhancer_lociStitched	chrchr10	25172570	25173190	2	602	0	39861	0
2_enhancer_lociStitched	chrchr10	22024290	22024910	2	602	0	39862	0
1_enhancer_lociStitched	chrchr1	93682280	93682900	1	621	0	39863	0
1_enhancer_lociStitched	chrchr1	51517420	51518040	1	621	0	39864	0
1_enhancer_lociStitched	chrchr1	39616300	39616920	1	621	0	39865	0
1_enhancer_lociStitched	chrchr1	8885800	8886420	1	621	0	39866	0
2_enhancer_lociStitched	chrchr9	99125200	99125830	2	612	0	39867	0
1_enhancer_lociStitched	chrchr9	85663760	85664390	1	631	0	39868	0
1_enhancer_lociStitched	chrchr9	84306210	84306840	1	631	0	39869	0
1_enhancer_lociStitched	chrchr8	105879520	105880150	1	631	0	39870	0
2_enhancer_lociStitched	chrchr8	70891910	70892540	2	612	0	39871	0
2_enhancer_lociStitched	chrchr8	36293460	36294090	2	612	0	39872	0
1_enhancer_lociStitched	chrchr7	135253960	135254590	1	631	0	39873	0
1_enhancer_lociStitched	chrchr7	127942320	127942950	1	631	0	39874	0
2_enhancer_lociStitched	chrchr7	105049150	105049780	2	612	0	39875	0
1_enhancer_lociStitched	chrchr7	36397010	36397640	1	631	0	39876	0
1_enhancer_lociStitched	chrchr7	25015900	25016530	1	631	0	39877	0
2_enhancer_lociStitched	chrchr7	16100020	16100650	2	612	0	39878	0
1_enhancer_lociStitched	chrchr6	146789650	146790280	1	631	0	39879	0
1_enhancer_lociStitched	chrchr6	125016130	125016760	1	631	0	39880	0
2_enhancer_lociStitched	chrchr6	119879210	119879840	2	612	0	39881	0
2_enhancer_lociStitched	chrchr6	118431950	118432580	2	612	0	39882	0
1_enhancer_lociStitched	chrchr6	47571760	47572390	1	631	0	39883	0
1_enhancer_lociStitched	chrchr5	137144870	137145500	1	631	0	39884	0
2_enhancer_lociStitched	chrchr5	104926690	104927320	2	612	0	39885	0
2_enhancer_lociStitched	chrchr5	92425600	92426230	2	612	0	39886	0
1_enhancer_lociStitched	chrchr5	68378670	68379300	1	631	0	39887	0
1_enhancer_lociStitched	chrchr5	34918760	34919390	1	631	0	39888	0
2_enhancer_lociStitched	chrchr4	155575370	155576000	2	612	0	39889	0
2_enhancer_lociStitched	chrchr4	138919720	138920350	2	612	0	39890	0
1_enhancer_lociStitched	chrchr4	136329910	136330540	1	631	0	39891	0
1_enhancer_lociStitched	chrchr4	133004870	133005500	1	631	0	39892	0
2_enhancer_lociStitched	chrchr4	126970680	126971310	2	612	0	39893	0
2_enhancer_lociStitched	chrchr4	83174960	83175590	2	612	0	39894	0
1_enhancer_lociStitched	chrchr3	133249810	133250440	1	631	0	39895	0
1_enhancer_lociStitched	chrchr3	90200060	90200690	1	631	0	39896	0
1_enhancer_lociStitched	chrchr3	81839710	81840340	1	631	0	39897	0
2_enhancer_lociStitched	chrchr3	36054460	36055090	2	612	0	39898	0
2_enhancer_lociStitched	chrchr3	20208900	20209530	2	612	0	39899	0
1_enhancer_lociStitched	chrchr2	157922150	157922780	1	631	0	39900	0
2_enhancer_lociStitched	chrchr2	136958550	136959180	2	612	0	39901	0
1_enhancer_lociStitched	chrchr2	105675650	105676280	1	631	0	39902	0
1_enhancer_lociStitched	chrchr2	71086700	71087330	1	631	0	39903	0
1_enhancer_lociStitched	chrchr2	25911520	25912150	1	631	0	39904	0
1_enhancer_lociStitched	chrchr2	20904330	20904960	1	631	0	39905	0
2_enhancer_lociStitched	chrchr19	57185580	57186210	2	612	0	39906	0
1_enhancer_lociStitched	chrchr19	40610020	40610650	1	631	0	39907	0
2_enhancer_lociStitched	chrchr19	7017270	7017900	2	612	0	39908	0
2_enhancer_lociStitched	chrchr18	5989650	5990280	2	612	0	39909	0
2_enhancer_lociStitched	chrchr17	21736760	21737390	2	612	0	39910	0
2_enhancer_lociStitched	chrchr16	59459440	59460070	2	612	0	39911	0
1_enhancer_lociStitched	chrchr16	22258210	22258840	1	631	0	39912	0
1_enhancer_lociStitched	chrchr15	99907570	99908200	1	631	0	39913	0
1_enhancer_lociStitched	chrchr14	66891950	66892580	1	631	0	39914	0
2_enhancer_lociStitched	chrchr13	67229120	67229750	2	612	0	39915	0
2_enhancer_lociStitched	chrchr12	76884020	76884650	2	612	0	39916	0
1_enhancer_lociStitched	chrchr11	121563830	121564460	1	631	0	39917	0
1_enhancer_lociStitched	chrchr11	101818780	101819410	1	631	0	39918	0
1_enhancer_lociStitched	chrchr11	83469270	83469900	1	631	0	39919	0
2_enhancer_lociStitched	chrchr11	61574720	61575350	2	612	0	39920	0
1_enhancer_lociStitched	chrchr11	54328670	54329300	1	631	0	39921	0
1_enhancer_lociStitched	chrchr11	49737170	49737800	1	631	0	39922	0
2_enhancer_lociStitched	chrchr11	23205440	23206070	2	612	0	39923	0
1_enhancer_lociStitched	chrchr10	58158830	58159460	1	631	0	39924	0
2_enhancer_lociStitched	chrchr1	177810470	177811100	2	612	0	39925	0
2_enhancer_lociStitched	chrchr1	164726340	164726970	2	612	0	39926	0
1_enhancer_lociStitched	chrchr1	152642020	152642650	1	631	0	39927	0
1_enhancer_lociStitched	chrchr1	140034330	140034960	1	631	0	39928	0
1_enhancer_lociStitched	chrchr1	72346410	72347040	1	631	0	39929	0
2_enhancer_lociStitched	chrchr1	60219330	60219960	2	612	0	39930	0
1_enhancer_lociStitched	chrchr9	98445500	98446140	1	641	0	39931	0
2_enhancer_lociStitched	chrchr9	65140520	65141160	2	622	0	39932	0
1_enhancer_lociStitched	chrchr9	63016320	63016960	1	641	0	39933	0
2_enhancer_lociStitched	chrchr9	62718790	62719430	2	622	0	39934	0
1_enhancer_lociStitched	chrchr8	125589400	125590040	1	641	0	39935	0
2_enhancer_lociStitched	chrchr8	123791960	123792600	2	622	0	39936	0
1_enhancer_lociStitched	chrchr8	87227920	87228560	1	641	0	39937	0
1_enhancer_lociStitched	chrchr8	60958820	60959460	1	641	0	39938	0
2_enhancer_lociStitched	chrchr8	18645020	18645660	2	622	0	39939	0
2_enhancer_lociStitched	chrchr8	3786900	3787540	2	622	0	39940	0
1_enhancer_lociStitched	chrchr7	107692570	107693210	1	641	0	39941	0
2_enhancer_lociStitched	chrchr7	100355310	100355950	2	622	0	39942	0
1_enhancer_lociStitched	chrchr7	100020970	100021610	1	641	0	39943	0
1_enhancer_lociStitched	chrchr7	51555570	51556210	1	641	0	39944	0
1_enhancer_lociStitched	chrchr7	28465630	28466270	1	641	0	39945	0
1_enhancer_lociStitched	chrchr6	148537750	148538390	1	641	0	39946	0
1_enhancer_lociStitched	chrchr6	143112490	143113130	1	641	0	39947	0
1_enhancer_lociStitched	chrchr6	128957490	128958130	1	641	0	39948	0
2_enhancer_lociStitched	chrchr6	86415170	86415810	2	622	0	39949	0
2_enhancer_lociStitched	chrchr5	143717910	143718550	2	622	0	39950	0
2_enhancer_lociStitched	chrchr5	137531410	137532050	2	622	0	39951	0
1_enhancer_lociStitched	chrchr5	110378430	110379070	1	641	0	39952	0
1_enhancer_lociStitched	chrchr5	92719090	92719730	1	641	0	39953	0
2_enhancer_lociStitched	chrchr5	73631790	73632430	2	622	0	39954	0
1_enhancer_lociStitched	chrchr5	62923280	62923920	1	641	0	39955	0
1_enhancer_lociStitched	chrchr4	135547470	135548110	1	641	0	39956	0
1_enhancer_lociStitched	chrchr4	123629080	123629720	1	641	0	39957	0
2_enhancer_lociStitched	chrchr4	109059000	109059640	2	622	0	39958	0
2_enhancer_lociStitched	chrchr4	100984370	100985010	2	622	0	39959	0
1_enhancer_lociStitched	chrchr4	81194460	81195100	1	641	0	39960	0
2_enhancer_lociStitched	chrchr4	14433970	14434610	2	622	0	39961	0
1_enhancer_lociStitched	chrchr3	126917030	126917670	1	641	0	39962	0
2_enhancer_lociStitched	chrchr3	102902840	102903480	2	622	0	39963	0
1_enhancer_lociStitched	chrchr3	85171800	85172440	1	641	0	39964	0
1_enhancer_lociStitched	chrchr3	40699480	40700120	1	641	0	39965	0
2_enhancer_lociStitched	chrchr3	20089010	20089650	2	622	0	39966	0
1_enhancer_lociStitched	chrchr3	10105790	10106430	1	641	0	39967	0
2_enhancer_lociStitched	chrchr3	8988440	8989080	2	622	0	39968	0
2_enhancer_lociStitched	chrchr2	25464520	25465160	2	622	0	39969	0
1_enhancer_lociStitched	chrchr2	23798370	23799010	1	641	0	39970	0
2_enhancer_lociStitched	chrchr2	16415220	16415860	2	622	0	39971	0
2_enhancer_lociStitched	chrchr19	11069310	11069950	2	622	0	39972	0
2_enhancer_lociStitched	chrchr18	77152640	77153280	2	622	0	39973	0
1_enhancer_lociStitched	chrchr18	39960920	39961560	1	641	0	39974	0
2_enhancer_lociStitched	chrchr17	53996210	53996850	2	622	0	39975	0
1_enhancer_lociStitched	chrchr17	32945240	32945880	1	641	0	39976	0
2_enhancer_lociStitched	chrchr17	17514210	17514850	2	622	0	39977	0
2_enhancer_lociStitched	chrchr17	17171300	17171940	2	622	0	39978	0
2_enhancer_lociStitched	chrchr17	15784460	15785100	2	622	0	39979	0
2_enhancer_lociStitched	chrchr16	87251380	87252020	2	622	0	39980	0
2_enhancer_lociStitched	chrchr16	10229620	10230260	2	622	0	39981	0
1_enhancer_lociStitched	chrchr15	82917410	82918050	1	641	0	39982	0
1_enhancer_lociStitched	chrchr15	64254500	64255140	1	641	0	39983	0
1_enhancer_lociStitched	chrchr15	41780060	41780700	1	641	0	39984	0
1_enhancer_lociStitched	chrchr15	12321130	12321770	1	641	0	39985	0
1_enhancer_lociStitched	chrchr14	78774130	78774770	1	641	0	39986	0
1_enhancer_lociStitched	chrchr14	33892490	33893130	1	641	0	39987	0
2_enhancer_lociStitched	chrchr13	120252210	120252850	2	622	0	39988	0
2_enhancer_lociStitched	chrchr13	104314780	104315420	2	622	0	39989	0
2_enhancer_lociStitched	chrchr13	100787370	100788010	2	622	0	39990	0
1_enhancer_lociStitched	chrchr13	97377360	97378000	1	641	0	39991	0
2_enhancer_lociStitched	chrchr13	58421880	58422520	2	622	0	39992	0
1_enhancer_lociStitched	chrchr13	17869230	17869870	1	641	0	39993	0
2_enhancer_lociStitched	chrchr12	69274520	69275160	2	622	0	39994	0
2_enhancer_lociStitched	chrchr11	54988350	54988990	2	622	0	39995	0
1_enhancer_lociStitched	chrchr11	45091670	45092310	1	641	0	39996	0
2_enhancer_lociStitched	chrchr11	32404870	32405510	2	622	0	39997	0
1_enhancer_lociStitched	chrchr10	62600320	62600960	1	641	0	39998	0
1_enhancer_lociStitched	chrchr10	62437890	62438530	1	641	0	39999	0
1_enhancer_lociStitched	chrchr10	41762980	41763620	1	641	0	40000	0
1_enhancer_lociStitched	chrchr1	189933550	189934190	1	641	0	40001	0
2_enhancer_lociStitched	chrchr1	156903830	156904470	2	622	0	40002	0
2_enhancer_lociStitched	chrchr1	10013920	10014560	2	622	0	40003	0
1_enhancer_lociStitched	chrchrX	165637350	165638000	1	651	0	40004	0
1_enhancer_lociStitched	chrchrX	135938560	135939210	1	651	0	40005	0
1_enhancer_lociStitched	chrchrX	93221310	93221960	1	651	0	40006	0
2_enhancer_lociStitched	chrchrX	72051230	72051880	2	522	0	40007	0
2_enhancer_lociStitched	chrchrX	7765100	7765750	2	632	0	40008	0
1_enhancer_lociStitched	chrchrX	7440380	7441030	1	651	0	40009	0
1_enhancer_lociStitched	chrchr9	82711660	82712310	1	651	0	40010	0
1_enhancer_lociStitched	chrchr9	66418760	66419410	1	651	0	40011	0
2_enhancer_lociStitched	chrchr9	57468010	57468660	2	632	0	40012	0
1_enhancer_lociStitched	chrchr9	25062860	25063510	1	651	0	40013	0
1_enhancer_lociStitched	chrchr8	122556060	122556710	1	651	0	40014	0
1_enhancer_lociStitched	chrchr8	71325830	71326480	1	651	0	40015	0
2_enhancer_lociStitched	chrchr8	25691280	25691930	2	632	0	40016	0
2_enhancer_lociStitched	chrchr8	13835450	13836100	2	632	0	40017	0
2_enhancer_lociStitched	chrchr7	126182350	126183000	2	632	0	40018	0
1_enhancer_lociStitched	chrchr7	75197280	75197930	1	651	0	40019	0
2_enhancer_lociStitched	chrchr7	65342960	65343610	2	632	0	40020	0
2_enhancer_lociStitched	chrchr7	48391390	48392040	2	632	0	40021	0
1_enhancer_lociStitched	chrchr6	146652930	146653580	1	651	0	40022	0
2_enhancer_lociStitched	chrchr6	133738770	133739420	2	632	0	40023	0
2_enhancer_lociStitched	chrchr6	83302810	83303460	2	632	0	40024	0
2_enhancer_lociStitched	chrchr6	50543360	50544010	2	632	0	40025	0
1_enhancer_lociStitched	chrchr6	17171170	17171820	1	651	0	40026	0
1_enhancer_lociStitched	chrchr5	111436180	111436830	1	651	0	40027	0
2_enhancer_lociStitched	chrchr5	110324250	110324900	2	632	0	40028	0
1_enhancer_lociStitched	chrchr5	87287910	87288560	1	651	0	40029	0
2_enhancer_lociStitched	chrchr4	141779710	141780360	2	632	0	40030	0
2_enhancer_lociStitched	chrchr4	116078240	116078890	2	632	0	40031	0
2_enhancer_lociStitched	chrchr4	115500330	115500980	2	632	0	40032	0
2_enhancer_lociStitched	chrchr4	43492790	43493440	2	632	0	40033	0
2_enhancer_lociStitched	chrchr4	6365490	6366140	2	632	0	40034	0
2_enhancer_lociStitched	chrchr3	88243360	88244010	2	632	0	40035	0
1_enhancer_lociStitched	chrchr3	39412850	39413500	1	651	0	40036	0
2_enhancer_lociStitched	chrchr2	150152840	150153490	2	632	0	40037	0
1_enhancer_lociStitched	chrchr2	137881040	137881690	1	651	0	40038	0
2_enhancer_lociStitched	chrchr2	73216610	73217260	2	632	0	40039	0
1_enhancer_lociStitched	chrchr2	65000830	65001480	1	651	0	40040	0
2_enhancer_lociStitched	chrchr2	19558640	19559290	2	632	0	40041	0
1_enhancer_lociStitched	chrchr2	14060650	14061300	1	651	0	40042	0
2_enhancer_lociStitched	chrchr19	46678140	46678790	2	632	0	40043	0
1_enhancer_lociStitched	chrchr18	35904230	35904880	1	651	0	40044	0
2_enhancer_lociStitched	chrchr17	85397590	85398240	2	632	0	40045	0
1_enhancer_lociStitched	chrchr17	40153650	40154300	1	651	0	40046	0
1_enhancer_lociStitched	chrchr17	25441320	25441970	1	651	0	40047	0
2_enhancer_lociStitched	chrchr17	17399080	17399730	2	632	0	40048	0
1_enhancer_lociStitched	chrchr16	38297020	38297670	1	651	0	40049	0
1_enhancer_lociStitched	chrchr16	3895390	3896040	1	651	0	40050	0
1_enhancer_lociStitched	chrchr15	39677150	39677800	1	651	0	40051	0
1_enhancer_lociStitched	chrchr15	10358370	10359020	1	651	0	40052	0
2_enhancer_lociStitched	chrchr14	61597530	61598180	2	632	0	40053	0
2_enhancer_lociStitched	chrchr13	103042500	103043150	2	632	0	40054	0
1_enhancer_lociStitched	chrchr13	97099180	97099830	1	651	0	40055	0
1_enhancer_lociStitched	chrchr13	65426150	65426800	1	651	0	40056	0
2_enhancer_lociStitched	chrchr13	59816270	59816920	2	482	0	40057	0
2_enhancer_lociStitched	chrchr13	54457380	54458030	2	632	0	40058	0
1_enhancer_lociStitched	chrchr11	105071940	105072590	1	651	0	40059	0
1_enhancer_lociStitched	chrchr11	98572970	98573620	1	651	0	40060	0
2_enhancer_lociStitched	chrchr11	97672770	97673420	2	632	0	40061	0
2_enhancer_lociStitched	chrchr11	75422360	75423010	2	632	0	40062	0
2_enhancer_lociStitched	chrchr11	50822010	50822660	2	502	0	40063	0
1_enhancer_lociStitched	chrchr10	110755660	110756310	1	651	0	40064	0
2_enhancer_lociStitched	chrchr10	59057190	59057840	2	632	0	40065	0
2_enhancer_lociStitched	chrchr10	58333520	58334170	2	632	0	40066	0
2_enhancer_lociStitched	chrchr10	20827950	20828600	2	632	0	40067	0
2_enhancer_lociStitched	chrchr1	175520040	175520690	2	632	0	40068	0
1_enhancer_lociStitched	chrchr1	151376460	151377110	1	651	0	40069	0
2_enhancer_lociStitched	chrchr1	105284260	105284910	2	632	0	40070	0
1_enhancer_lociStitched	chrchr1	94397300	94397950	1	651	0	40071	0
2_enhancer_lociStitched	chrchrX	12153090	12153750	2	642	0	40072	0
2_enhancer_lociStitched	chrchr9	103699920	103700580	2	642	0	40073	0
2_enhancer_lociStitched	chrchr9	72547150	72547810	2	642	0	40074	0
2_enhancer_lociStitched	chrchr9	35332320	35332980	2	642	0	40075	0
2_enhancer_lociStitched	chrchr8	124747670	124748330	2	642	0	40076	0
2_enhancer_lociStitched	chrchr8	111724280	111724940	2	642	0	40077	0
2_enhancer_lociStitched	chrchr8	70077720	70078380	2	642	0	40078	0
2_enhancer_lociStitched	chrchr8	18896050	18896710	2	642	0	40079	0
2_enhancer_lociStitched	chrchr8	3617470	3618130	2	642	0	40080	0
1_enhancer_lociStitched	chrchr7	99594030	99594690	1	661	0	40081	0
2_enhancer_lociStitched	chrchr7	27430580	27431240	2	642	0	40082	0
2_enhancer_lociStitched	chrchr7	27030110	27030770	2	642	0	40083	0
2_enhancer_lociStitched	chrchr6	128277310	128277970	2	642	0	40084	0
2_enhancer_lociStitched	chrchr5	138363390	138364050	2	642	0	40085	0
2_enhancer_lociStitched	chrchr5	124492280	124492940	2	642	0	40086	0
1_enhancer_lociStitched	chrchr5	91885230	91885890	1	661	0	40087	0
2_enhancer_lociStitched	chrchr4	135780270	135780930	2	642	0	40088	0
1_enhancer_lociStitched	chrchr4	88559340	88560000	1	661	0	40089	0
2_enhancer_lociStitched	chrchr4	11253880	11254540	2	642	0	40090	0
1_enhancer_lociStitched	chrchr3	112673810	112674470	1	661	0	40091	0
2_enhancer_lociStitched	chrchr3	104479240	104479900	2	642	0	40092	0
1_enhancer_lociStitched	chrchr3	98340930	98341590	1	661	0	40093	0
2_enhancer_lociStitched	chrchr3	97134620	97135280	2	642	0	40094	0
1_enhancer_lociStitched	chrchr3	34058810	34059470	1	661	0	40095	0
2_enhancer_lociStitched	chrchr2	23399180	23399840	2	642	0	40096	0
2_enhancer_lociStitched	chrchr19	43452080	43452740	2	642	0	40097	0
2_enhancer_lociStitched	chrchr19	42767930	42768590	2	642	0	40098	0
1_enhancer_lociStitched	chrchr19	26733120	26733780	1	661	0	40099	0
1_enhancer_lociStitched	chrchr18	58792140	58792800	1	661	0	40100	0
1_enhancer_lociStitched	chrchr18	30552500	30553160	1	661	0	40101	0
2_enhancer_lociStitched	chrchr17	64638780	64639440	2	642	0	40102	0
2_enhancer_lociStitched	chrchr17	56632500	56633160	2	642	0	40103	0
1_enhancer_lociStitched	chrchr17	47168190	47168850	1	661	0	40104	0
1_enhancer_lociStitched	chrchr17	29171070	29171730	1	661	0	40105	0
1_enhancer_lociStitched	chrchr16	23428260	23428920	1	661	0	40106	0
1_enhancer_lociStitched	chrchr15	43835070	43835730	1	661	0	40107	0
2_enhancer_lociStitched	chrchr14	49303680	49304340	2	642	0	40108	0
1_enhancer_lociStitched	chrchr13	111861600	111862260	1	661	0	40109	0
1_enhancer_lociStitched	chrchr13	70785650	70786310	1	661	0	40110	0
2_enhancer_lociStitched	chrchr12	111005220	111005880	2	642	0	40111	0
2_enhancer_lociStitched	chrchr12	84819480	84820140	2	642	0	40112	0
2_enhancer_lociStitched	chrchr12	70158260	70158920	2	462	0	40113	0
2_enhancer_lociStitched	chrchr12	55473180	55473840	2	602	0	40114	0
1_enhancer_lociStitched	chrchr12	25062870	25063530	1	661	0	40115	0
1_enhancer_lociStitched	chrchr11	51526350	51527010	1	661	0	40116	0
2_enhancer_lociStitched	chrchr1	191307600	191308260	2	642	0	40117	0
2_enhancer_lociStitched	chrchr1	156840580	156841240	2	642	0	40118	0
1_enhancer_lociStitched	chrchr9	114229910	114230580	1	671	0	40119	0
2_enhancer_lociStitched	chrchr9	18203110	18203780	2	652	0	40120	0
2_enhancer_lociStitched	chrchr8	33875330	33876000	2	652	0	40121	0
2_enhancer_lociStitched	chrchr8	11733750	11734420	2	652	0	40122	0
1_enhancer_lociStitched	chrchr7	105835770	105836440	1	671	0	40123	0
2_enhancer_lociStitched	chrchr7	97228510	97229180	2	652	0	40124	0
1_enhancer_lociStitched	chrchr7	65709790	65710460	1	671	0	40125	0
2_enhancer_lociStitched	chrchr7	63937200	63937870	2	652	0	40126	0
1_enhancer_lociStitched	chrchr7	18827630	18828300	1	671	0	40127	0
3_enhancer_lociStitched	chrchr5	122492180	122492850	3	633	0	40128	0
2_enhancer_lociStitched	chrchr5	104169310	104169980	2	652	0	40129	0
2_enhancer_lociStitched	chrchr5	40739330	40740000	2	652	0	40130	0
2_enhancer_lociStitched	chrchr5	33175880	33176550	2	652	0	40131	0
1_enhancer_lociStitched	chrchr4	154244920	154245590	1	671	0	40132	0
1_enhancer_lociStitched	chrchr4	135582870	135583540	1	671	0	40133	0
2_enhancer_lociStitched	chrchr4	129534370	129535040	2	652	0	40134	0
2_enhancer_lociStitched	chrchr4	49631520	49632190	2	652	0	40135	0
1_enhancer_lociStitched	chrchr4	45320130	45320800	1	671	0	40136	0
2_enhancer_lociStitched	chrchr3	115608800	115609470	2	652	0	40137	0
1_enhancer_lociStitched	chrchr3	14752150	14752820	1	671	0	40138	0
2_enhancer_lociStitched	chrchr2	168797060	168797730	2	652	0	40139	0
2_enhancer_lociStitched	chrchr2	155797930	155798600	2	652	0	40140	0
1_enhancer_lociStitched	chrchr2	154214180	154214850	1	671	0	40141	0
2_enhancer_lociStitched	chrchr2	121279240	121279910	2	652	0	40142	0
2_enhancer_lociStitched	chrchr2	83554250	83554920	2	652	0	40143	0
2_enhancer_lociStitched	chrchr2	69691380	69692050	2	652	0	40144	0
1_enhancer_lociStitched	chrchr2	29014640	29015310	1	671	0	40145	0
2_enhancer_lociStitched	chrchr2	13578530	13579200	2	652	0	40146	0
