userId	geneSymbol	geneName	entrezgene	gLink
Aldoa	Aldoa	aldolase A, fructose-bisphosphate	11674	https://www.ncbi.nlm.nih.gov/gene/?term=11674
Ppp4c	Ppp4c	protein phosphatase 4, catalytic subunit	56420	https://www.ncbi.nlm.nih.gov/gene/?term=56420
Dgat2	Dgat2	diacylglycerol O-acyltransferase 2	67800	https://www.ncbi.nlm.nih.gov/gene/?term=67800
Fus	Fus	fused in sarcoma	233908	https://www.ncbi.nlm.nih.gov/gene/?term=233908
Kat8	Kat8	K(lysine) acetyltransferase 8	67773	https://www.ncbi.nlm.nih.gov/gene/?term=67773
Bckdk	Bckdk	branched chain ketoacid dehydrogenase kinase	12041	https://www.ncbi.nlm.nih.gov/gene/?term=12041
Bcat2	Bcat2	branched chain aminotransferase 2, mitochondrial	12036	https://www.ncbi.nlm.nih.gov/gene/?term=12036
Lamtor1	Lamtor1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1	66508	https://www.ncbi.nlm.nih.gov/gene/?term=66508
Arfip2	Arfip2	ADP-ribosylation factor interacting protein 2	76932	https://www.ncbi.nlm.nih.gov/gene/?term=76932
Lhpp	Lhpp	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	76429	https://www.ncbi.nlm.nih.gov/gene/?term=76429
Pdilt	Pdilt	protein disulfide isomerase-like, testis expressed	71830	https://www.ncbi.nlm.nih.gov/gene/?term=71830
Wdr13	Wdr13	WD repeat domain 13	73447	https://www.ncbi.nlm.nih.gov/gene/?term=73447
Rbm3	Rbm3	NA	19652	https://www.ncbi.nlm.nih.gov/gene/?term=19652
F10	F10	coagulation factor X	14058	https://www.ncbi.nlm.nih.gov/gene/?term=14058
Proz	Proz	protein Z, vitamin K-dependent plasma glycoprotein	66901	https://www.ncbi.nlm.nih.gov/gene/?term=66901
Adrb3	Adrb3	adrenergic receptor, beta 3	11556	https://www.ncbi.nlm.nih.gov/gene/?term=11556
Eif4ebp1	Eif4ebp1	eukaryotic translation initiation factor 4E binding protein 1	13685	https://www.ncbi.nlm.nih.gov/gene/?term=13685
Smim19	Smim19	small integral membrane protein 19	102032	https://www.ncbi.nlm.nih.gov/gene/?term=102032
Gsr	Gsr	glutathione reductase	14782	https://www.ncbi.nlm.nih.gov/gene/?term=14782
Rbpms	Rbpms	RNA binding protein gene with multiple splicing	19663	https://www.ncbi.nlm.nih.gov/gene/?term=19663
Fgl1	Fgl1	fibrinogen-like protein 1	234199	https://www.ncbi.nlm.nih.gov/gene/?term=234199
Irf2	Irf2	interferon regulatory factor 2	16363	https://www.ncbi.nlm.nih.gov/gene/?term=16363
Tnpo2	Tnpo2	transportin 2 (importin 3, karyopherin beta 2b)	212999	https://www.ncbi.nlm.nih.gov/gene/?term=212999
Gpt2	Gpt2	glutamic pyruvate transaminase (alanine aminotransferase) 2	108682	https://www.ncbi.nlm.nih.gov/gene/?term=108682
Amfr	Amfr	autocrine motility factor receptor	23802	https://www.ncbi.nlm.nih.gov/gene/?term=23802
Mt2	Mt2	metallothionein 2	17750	https://www.ncbi.nlm.nih.gov/gene/?term=17750
Mt1	Mt1	metallothionein 1	17748	https://www.ncbi.nlm.nih.gov/gene/?term=17748
Pllp	Pllp	plasma membrane proteolipid	67801	https://www.ncbi.nlm.nih.gov/gene/?term=67801
Cfap20	Cfap20	cilia and flagella associated protein 20	14894	https://www.ncbi.nlm.nih.gov/gene/?term=14894
Usp10	Usp10	ubiquitin specific peptidase 10	22224	https://www.ncbi.nlm.nih.gov/gene/?term=22224
Mast3	Mast3	microtubule associated serine/threonine kinase 3	546071	https://www.ncbi.nlm.nih.gov/gene/?term=546071
Pik3r2	Pik3r2	phosphoinositide-3-kinase regulatory subunit 2	18709	https://www.ncbi.nlm.nih.gov/gene/?term=18709
Rab3a	Rab3a	RAB3A, member RAS oncogene family	19339	https://www.ncbi.nlm.nih.gov/gene/?term=19339
Pde4c	Pde4c	phosphodiesterase 4C, cAMP specific	110385	https://www.ncbi.nlm.nih.gov/gene/?term=110385
Hsd17b2	Hsd17b2	hydroxysteroid (17-beta) dehydrogenase 2	15486	https://www.ncbi.nlm.nih.gov/gene/?term=15486
Lsm4	Lsm4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	50783	https://www.ncbi.nlm.nih.gov/gene/?term=50783
Tsnaxip1	Tsnaxip1	translin-associated factor X (Tsnax) interacting protein 1	72236	https://www.ncbi.nlm.nih.gov/gene/?term=72236
Psmb10	Psmb10	proteasome (prosome, macropain) subunit, beta type 10	19171	https://www.ncbi.nlm.nih.gov/gene/?term=19171
Terf2	Terf2	telomeric repeat binding factor 2	21750	https://www.ncbi.nlm.nih.gov/gene/?term=21750
Wwp2	Wwp2	WW domain containing E3 ubiquitin protein ligase 2	66894	https://www.ncbi.nlm.nih.gov/gene/?term=66894
4931406C07Rik	4931406C07Rik	RIKEN cDNA 4931406C07 gene	70984	https://www.ncbi.nlm.nih.gov/gene/?term=70984
Taf1d	Taf1d	TATA-box binding protein associated factor, RNA polymerase I, D	75316	https://www.ncbi.nlm.nih.gov/gene/?term=75316
Bcar1	Bcar1	breast cancer anti-estrogen resistance 1	12927	https://www.ncbi.nlm.nih.gov/gene/?term=12927
Ldhd	Ldhd	lactate dehydrogenase D	52815	https://www.ncbi.nlm.nih.gov/gene/?term=52815
Agt	Agt	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	11606	https://www.ncbi.nlm.nih.gov/gene/?term=11606
Nectin1	Nectin1	nectin cell adhesion molecule 1	58235	https://www.ncbi.nlm.nih.gov/gene/?term=58235
Oaf	Oaf	out at first homolog	102644	https://www.ncbi.nlm.nih.gov/gene/?term=102644
Sc5d	Sc5d	sterol-C5-desaturase	235293	https://www.ncbi.nlm.nih.gov/gene/?term=235293
Tirap	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	117149	https://www.ncbi.nlm.nih.gov/gene/?term=117149
Srpr	Srpr	signal recognition particle receptor ('docking protein')	67398	https://www.ncbi.nlm.nih.gov/gene/?term=67398
Rdx	Rdx	radixin	19684	https://www.ncbi.nlm.nih.gov/gene/?term=19684
Ppp2r1b	Ppp2r1b	protein phosphatase 2, regulatory subunit A, beta	73699	https://www.ncbi.nlm.nih.gov/gene/?term=73699
Alg9	Alg9	asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)	102580	https://www.ncbi.nlm.nih.gov/gene/?term=102580
Zpr1	Zpr1	ZPR1 zinc finger	22687	https://www.ncbi.nlm.nih.gov/gene/?term=22687
Apoa5	Apoa5	apolipoprotein A-V	66113	https://www.ncbi.nlm.nih.gov/gene/?term=66113
Apoa4	Apoa4	apolipoprotein A-IV	11808	https://www.ncbi.nlm.nih.gov/gene/?term=11808
Apoc3	Apoc3	apolipoprotein C-III	11814	https://www.ncbi.nlm.nih.gov/gene/?term=11814
Apoa1	Apoa1	apolipoprotein A-I	11806	https://www.ncbi.nlm.nih.gov/gene/?term=11806
Ddx6	Ddx6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6	13209	https://www.ncbi.nlm.nih.gov/gene/?term=13209
Trappc4	Trappc4	trafficking protein particle complex 4	60409	https://www.ncbi.nlm.nih.gov/gene/?term=60409
Slc37a4	Slc37a4	solute carrier family 37 (glucose-6-phosphate transporter), member 4	14385	https://www.ncbi.nlm.nih.gov/gene/?term=14385
C2cd2l	C2cd2l	C2 calcium-dependent domain containing 2-like	71764	https://www.ncbi.nlm.nih.gov/gene/?term=71764
Dpagt1	Dpagt1	dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	13478	https://www.ncbi.nlm.nih.gov/gene/?term=13478
Hmbs	Hmbs	hydroxymethylbilane synthase	15288	https://www.ncbi.nlm.nih.gov/gene/?term=15288
Ldlr	Ldlr	low density lipoprotein receptor	16835	https://www.ncbi.nlm.nih.gov/gene/?term=16835
Dock6	Dock6	dedicator of cytokinesis 6	319899	https://www.ncbi.nlm.nih.gov/gene/?term=319899
Aqp9	Aqp9	aquaporin 9	64008	https://www.ncbi.nlm.nih.gov/gene/?term=64008
Anp32a	Anp32a	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	11737	https://www.ncbi.nlm.nih.gov/gene/?term=11737
Phip	Phip	pleckstrin homology domain interacting protein	83946	https://www.ncbi.nlm.nih.gov/gene/?term=83946
Tle3	Tle3	transducin-like enhancer of split 3	21887	https://www.ncbi.nlm.nih.gov/gene/?term=21887
Imp3	Imp3	IMP3, U3 small nucleolar ribonucleoprotein	102462	https://www.ncbi.nlm.nih.gov/gene/?term=102462
Cyp1a2	Cyp1a2	cytochrome P450, family 1, subfamily a, polypeptide 2	13077	https://www.ncbi.nlm.nih.gov/gene/?term=13077
Cyp1a1	Cyp1a1	cytochrome P450, family 1, subfamily a, polypeptide 1	13076	https://www.ncbi.nlm.nih.gov/gene/?term=13076
Clk3	Clk3	CDC-like kinase 3	102414	https://www.ncbi.nlm.nih.gov/gene/?term=102414
Elovl5	Elovl5	ELOVL family member 5, elongation of long chain fatty acids (yeast)	68801	https://www.ncbi.nlm.nih.gov/gene/?term=68801
Scap	Scap	SREBF chaperone	235623	https://www.ncbi.nlm.nih.gov/gene/?term=235623
Trib1	Trib1	tribbles pseudokinase 1	211770	https://www.ncbi.nlm.nih.gov/gene/?term=211770
Csrnp1	Csrnp1	cysteine-serine-rich nuclear protein 1	215418	https://www.ncbi.nlm.nih.gov/gene/?term=215418
Nktr	Nktr	natural killer tumor recognition sequence	18087	https://www.ncbi.nlm.nih.gov/gene/?term=18087
Ss18l2	Ss18l2	SS18, nBAF chromatin remodeling complex subunit like 2	26901	https://www.ncbi.nlm.nih.gov/gene/?term=26901
Trf	Trf	transferrin	22041	https://www.ncbi.nlm.nih.gov/gene/?term=22041
Uba5	Uba5	ubiquitin-like modifier activating enzyme 5	66663	https://www.ncbi.nlm.nih.gov/gene/?term=66663
Gnai2	Gnai2	guanine nucleotide binding protein (G protein), alpha inhibiting 2	14678	https://www.ncbi.nlm.nih.gov/gene/?term=14678
Nckipsd	Nckipsd	NCK interacting protein with SH3 domain	80987	https://www.ncbi.nlm.nih.gov/gene/?term=80987
Ip6k2	Ip6k2	inositol hexaphosphate kinase 2	76500	https://www.ncbi.nlm.nih.gov/gene/?term=76500
Nicn1	Nicn1	nicolin 1	66257	https://www.ncbi.nlm.nih.gov/gene/?term=66257
Amt	Amt	aminomethyltransferase	434437	https://www.ncbi.nlm.nih.gov/gene/?term=434437
Crebl2	Crebl2	cAMP responsive element binding protein-like 2	232430	https://www.ncbi.nlm.nih.gov/gene/?term=232430
Prorsd1	Prorsd1	prolyl-tRNA synthetase domain containing 1	67939	https://www.ncbi.nlm.nih.gov/gene/?term=67939
Snx33	Snx33	sorting nexin 33	235406	https://www.ncbi.nlm.nih.gov/gene/?term=235406
Troap	Troap	trophinin associated protein	78733	https://www.ncbi.nlm.nih.gov/gene/?term=78733
Nfyc	Nfyc	nuclear transcription factor-Y gamma	18046	https://www.ncbi.nlm.nih.gov/gene/?term=18046
Fbxo21	Fbxo21	F-box protein 21	231670	https://www.ncbi.nlm.nih.gov/gene/?term=231670
Ap4b1	Ap4b1	adaptor-related protein complex AP-4, beta 1	67489	https://www.ncbi.nlm.nih.gov/gene/?term=67489
Pebp1	Pebp1	phosphatidylethanolamine binding protein 1	23980	https://www.ncbi.nlm.nih.gov/gene/?term=23980
Rnf125	Rnf125	ring finger protein 125	67664	https://www.ncbi.nlm.nih.gov/gene/?term=67664
Atg9a	Atg9a	autophagy related 9A	245860	https://www.ncbi.nlm.nih.gov/gene/?term=245860
Atp1a1	Atp1a1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	11928	https://www.ncbi.nlm.nih.gov/gene/?term=11928
Mgll	Mgll	monoglyceride lipase	23945	https://www.ncbi.nlm.nih.gov/gene/?term=23945
Arid2	Arid2	AT rich interactive domain 2 (ARID, RFX-like)	77044	https://www.ncbi.nlm.nih.gov/gene/?term=77044
Kctd17	Kctd17	potassium channel tetramerisation domain containing 17	72844	https://www.ncbi.nlm.nih.gov/gene/?term=72844
Ptprf	Ptprf	protein tyrosine phosphatase, receptor type, F	19268	https://www.ncbi.nlm.nih.gov/gene/?term=19268
Lpp	Lpp	LIM domain containing preferred translocation partner in lipoma	210126	https://www.ncbi.nlm.nih.gov/gene/?term=210126
Mif	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	17319	https://www.ncbi.nlm.nih.gov/gene/?term=17319
Rtp4	Rtp4	receptor transporter protein 4	67775	https://www.ncbi.nlm.nih.gov/gene/?term=67775
Palmd	Palmd	palmdelphin	114301	https://www.ncbi.nlm.nih.gov/gene/?term=114301
Tomm6	Tomm6	translocase of outer mitochondrial membrane 6	66119	https://www.ncbi.nlm.nih.gov/gene/?term=66119
Spata2l	Spata2l	spermatogenesis associated 2-like	78779	https://www.ncbi.nlm.nih.gov/gene/?term=78779
Hacd3	Hacd3	3-hydroxyacyl-CoA dehydratase 3	57874	https://www.ncbi.nlm.nih.gov/gene/?term=57874
Nat8f2	Nat8f2	N-acetyltransferase 8 (GCN5-related) family member 2	93673	https://www.ncbi.nlm.nih.gov/gene/?term=93673
Lrrc24	Lrrc24	leucine rich repeat containing 24	378937	https://www.ncbi.nlm.nih.gov/gene/?term=378937
Ccar2	Ccar2	cell cycle activator and apoptosis regulator 2	219158	https://www.ncbi.nlm.nih.gov/gene/?term=219158
Akr1c14	Akr1c14	aldo-keto reductase family 1, member C14	105387	https://www.ncbi.nlm.nih.gov/gene/?term=105387
Lrrc14	Lrrc14	leucine rich repeat containing 14	223664	https://www.ncbi.nlm.nih.gov/gene/?term=223664
Recql4	Recql4	RecQ protein-like 4	79456	https://www.ncbi.nlm.nih.gov/gene/?term=79456
Asb13	Asb13	ankyrin repeat and SOCS box-containing 13	142688	https://www.ncbi.nlm.nih.gov/gene/?term=142688
Ppp1r16a	Ppp1r16a	protein phosphatase 1, regulatory subunit 16A	73062	https://www.ncbi.nlm.nih.gov/gene/?term=73062
Foxh1	Foxh1	forkhead box H1	14106	https://www.ncbi.nlm.nih.gov/gene/?term=14106
Mrpl15	Mrpl15	mitochondrial ribosomal protein L15	27395	https://www.ncbi.nlm.nih.gov/gene/?term=27395
Fgg	Fgg	fibrinogen gamma chain	99571	https://www.ncbi.nlm.nih.gov/gene/?term=99571
Cdk10	Cdk10	cyclin-dependent kinase 10	234854	https://www.ncbi.nlm.nih.gov/gene/?term=234854
Klf9	Klf9	Kruppel-like factor 9	16601	https://www.ncbi.nlm.nih.gov/gene/?term=16601
Chmp2a	Chmp2a	charged multivesicular body protein 2A	68953	https://www.ncbi.nlm.nih.gov/gene/?term=68953
Zfp446	Zfp446	zinc finger protein 446	269870	https://www.ncbi.nlm.nih.gov/gene/?term=269870
Zdhhc5	Zdhhc5	zinc finger, DHHC domain containing 5	228136	https://www.ncbi.nlm.nih.gov/gene/?term=228136
Pomt2	Pomt2	protein-O-mannosyltransferase 2	217734	https://www.ncbi.nlm.nih.gov/gene/?term=217734
Agpat1	Agpat1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	55979	https://www.ncbi.nlm.nih.gov/gene/?term=55979
Sdr42e1	Sdr42e1	short chain dehydrogenase/reductase family 42E, member 1	74032	https://www.ncbi.nlm.nih.gov/gene/?term=74032
Wbp2	Wbp2	WW domain binding protein 2	22378	https://www.ncbi.nlm.nih.gov/gene/?term=22378
AI661453	AI661453	expressed sequence AI661453	224833	https://www.ncbi.nlm.nih.gov/gene/?term=224833
Zfp707	Zfp707	zinc finger protein 707	69020	https://www.ncbi.nlm.nih.gov/gene/?term=69020
Caskin2	Caskin2	CASK-interacting protein 2	140721	https://www.ncbi.nlm.nih.gov/gene/?term=140721
Zfp395	Zfp395	zinc finger protein 395	380912	https://www.ncbi.nlm.nih.gov/gene/?term=380912
Hsd17b13	Hsd17b13	hydroxysteroid (17-beta) dehydrogenase 13	243168	https://www.ncbi.nlm.nih.gov/gene/?term=243168
Pbx2	Pbx2	pre B cell leukemia homeobox 2	18515	https://www.ncbi.nlm.nih.gov/gene/?term=18515
Grn	Grn	granulin	14824	https://www.ncbi.nlm.nih.gov/gene/?term=14824
Cnot6l	Cnot6l	CCR4-NOT transcription complex, subunit 6-like	231464	https://www.ncbi.nlm.nih.gov/gene/?term=231464
Tmub2	Tmub2	transmembrane and ubiquitin-like domain containing 2	72053	https://www.ncbi.nlm.nih.gov/gene/?term=72053
Gpsm3	Gpsm3	G-protein signalling modulator 3 (AGS3-like, C. elegans)	106512	https://www.ncbi.nlm.nih.gov/gene/?term=106512
Fam214a	Fam214a	family with sequence similarity 214, member A	235493	https://www.ncbi.nlm.nih.gov/gene/?term=235493
Pip5k1c	Pip5k1c	phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma	18717	https://www.ncbi.nlm.nih.gov/gene/?term=18717
Tjp3	Tjp3	tight junction protein 3	27375	https://www.ncbi.nlm.nih.gov/gene/?term=27375
Rtkn	Rtkn	rhotekin	20166	https://www.ncbi.nlm.nih.gov/gene/?term=20166
Arl4d	Arl4d	ADP-ribosylation factor-like 4D	80981	https://www.ncbi.nlm.nih.gov/gene/?term=80981
Cebpa	Cebpa	CCAAT/enhancer binding protein (C/EBP), alpha	12606	https://www.ncbi.nlm.nih.gov/gene/?term=12606
Dapk3	Dapk3	death-associated protein kinase 3	13144	https://www.ncbi.nlm.nih.gov/gene/?term=13144
Eef2	Eef2	eukaryotic translation elongation factor 2	13629	https://www.ncbi.nlm.nih.gov/gene/?term=13629
Map2k2	Map2k2	mitogen-activated protein kinase kinase 2	26396	https://www.ncbi.nlm.nih.gov/gene/?term=26396
Creb3l3	Creb3l3	cAMP responsive element binding protein 3-like 3	208677	https://www.ncbi.nlm.nih.gov/gene/?term=208677
Eva1a	Eva1a	eva-1 homolog A (C. elegans)	232146	https://www.ncbi.nlm.nih.gov/gene/?term=232146
Wnk4	Wnk4	WNK lysine deficient protein kinase 4	69847	https://www.ncbi.nlm.nih.gov/gene/?term=69847
Lcat	Lcat	lecithin cholesterol acyltransferase	16816	https://www.ncbi.nlm.nih.gov/gene/?term=16816
Oaz1	Oaz1	ornithine decarboxylase antizyme 1	18245	https://www.ncbi.nlm.nih.gov/gene/?term=18245
Plekhj1	Plekhj1	pleckstrin homology domain containing, family J member 1	78670	https://www.ncbi.nlm.nih.gov/gene/?term=78670
Fbxo33	Fbxo33	F-box protein 33	70611	https://www.ncbi.nlm.nih.gov/gene/?term=70611
Rabgap1	Rabgap1	RAB GTPase activating protein 1	227800	https://www.ncbi.nlm.nih.gov/gene/?term=227800
Galm	Galm	galactose mutarotase	319625	https://www.ncbi.nlm.nih.gov/gene/?term=319625
Plk5	Plk5	polo like kinase 5	216166	https://www.ncbi.nlm.nih.gov/gene/?term=216166
Reep6	Reep6	receptor accessory protein 6	70335	https://www.ncbi.nlm.nih.gov/gene/?term=70335
Gc	Gc	vitamin D binding protein	14473	https://www.ncbi.nlm.nih.gov/gene/?term=14473
Leng8	Leng8	leukocyte receptor cluster (LRC) member 8	232798	https://www.ncbi.nlm.nih.gov/gene/?term=232798
Mpv17l2	Mpv17l2	MPV17 mitochondrial membrane protein-like 2	234384	https://www.ncbi.nlm.nih.gov/gene/?term=234384
Midn	Midn	midnolin	59090	https://www.ncbi.nlm.nih.gov/gene/?term=59090
Cbarp	Cbarp	calcium channel, voltage-dependent, beta subunit associated regulatory protein	100503659	https://www.ncbi.nlm.nih.gov/gene/?term=100503659
Gtf3c4	Gtf3c4	general transcription factor IIIC, polypeptide 4	269252	https://www.ncbi.nlm.nih.gov/gene/?term=269252
Sbno2	Sbno2	strawberry notch 2	216161	https://www.ncbi.nlm.nih.gov/gene/?term=216161
R3hdm4	R3hdm4	R3H domain containing 4	109284	https://www.ncbi.nlm.nih.gov/gene/?term=109284
Ddx11	Ddx11	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11	320209	https://www.ncbi.nlm.nih.gov/gene/?term=320209
AI182371	AI182371	expressed sequence AI182371	98870	https://www.ncbi.nlm.nih.gov/gene/?term=98870
Zhx3	Zhx3	zinc fingers and homeoboxes 3	320799	https://www.ncbi.nlm.nih.gov/gene/?term=320799
Pip4p1	Pip4p1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1	219024	https://www.ncbi.nlm.nih.gov/gene/?term=219024
Apex1	Apex1	apurinic/apyrimidinic endonuclease 1	11792	https://www.ncbi.nlm.nih.gov/gene/?term=11792
Rusc2	Rusc2	RUN and SH3 domain containing 2	100213	https://www.ncbi.nlm.nih.gov/gene/?term=100213
Fam214b	Fam214b	family with sequence similarity 214, member B	230088	https://www.ncbi.nlm.nih.gov/gene/?term=230088
Tmem63b	Tmem63b	transmembrane protein 63b	224807	https://www.ncbi.nlm.nih.gov/gene/?term=224807
Sigmar1	Sigmar1	sigma non-opioid intracellular receptor 1	18391	https://www.ncbi.nlm.nih.gov/gene/?term=18391
Hyal3	Hyal3	hyaluronoglucosaminidase 3	109685	https://www.ncbi.nlm.nih.gov/gene/?term=109685
Rfxank	Rfxank	regulatory factor X-associated ankyrin-containing protein	19727	https://www.ncbi.nlm.nih.gov/gene/?term=19727
Ccdc38	Ccdc38	coiled-coil domain containing 38	237465	https://www.ncbi.nlm.nih.gov/gene/?term=237465
Leap2	Leap2	liver-expressed antimicrobial peptide 2	259301	https://www.ncbi.nlm.nih.gov/gene/?term=259301
Ube2r2	Ube2r2	ubiquitin-conjugating enzyme E2R 2	67615	https://www.ncbi.nlm.nih.gov/gene/?term=67615
Tmem260	Tmem260	transmembrane protein 260	218989	https://www.ncbi.nlm.nih.gov/gene/?term=218989
Rmdn2	Rmdn2	regulator of microtubule dynamics 2	381110	https://www.ncbi.nlm.nih.gov/gene/?term=381110
Siah2	Siah2	siah E3 ubiquitin protein ligase 2	20439	https://www.ncbi.nlm.nih.gov/gene/?term=20439
Elf1	Elf1	E74-like factor 1	13709	https://www.ncbi.nlm.nih.gov/gene/?term=13709
Fam13b	Fam13b	family with sequence similarity 13, member B	225358	https://www.ncbi.nlm.nih.gov/gene/?term=225358
Fxyd1	Fxyd1	FXYD domain-containing ion transport regulator 1	56188	https://www.ncbi.nlm.nih.gov/gene/?term=56188
Plxnb2	Plxnb2	plexin B2	140570	https://www.ncbi.nlm.nih.gov/gene/?term=140570
Mgat4b	Mgat4b	mannoside acetylglucosaminyltransferase 4, isoenzyme B	103534	https://www.ncbi.nlm.nih.gov/gene/?term=103534
Tbc1d9b	Tbc1d9b	TBC1 domain family, member 9B	76795	https://www.ncbi.nlm.nih.gov/gene/?term=76795
Cenpt	Cenpt	centromere protein T	320394	https://www.ncbi.nlm.nih.gov/gene/?term=320394
Tmem184a	Tmem184a	transmembrane protein 184a	231832	https://www.ncbi.nlm.nih.gov/gene/?term=231832
Cuedc2	Cuedc2	CUE domain containing 2	67116	https://www.ncbi.nlm.nih.gov/gene/?term=67116
Entpd8	Entpd8	ectonucleoside triphosphate diphosphohydrolase 8	72090	https://www.ncbi.nlm.nih.gov/gene/?term=72090
Psenen	Psenen	presenilin enhancer gamma secretase subunit	66340	https://www.ncbi.nlm.nih.gov/gene/?term=66340
Lin37	Lin37	lin-37 homolog (C. elegans)	75660	https://www.ncbi.nlm.nih.gov/gene/?term=75660
Proser3	Proser3	proline and serine rich 3	333193	https://www.ncbi.nlm.nih.gov/gene/?term=333193
Arhgef26	Arhgef26	Rho guanine nucleotide exchange factor (GEF) 26	622434	https://www.ncbi.nlm.nih.gov/gene/?term=622434
Prodh2	Prodh2	proline dehydrogenase (oxidase) 2	56189	https://www.ncbi.nlm.nih.gov/gene/?term=56189
Ehmt1	Ehmt1	euchromatic histone methyltransferase 1	77683	https://www.ncbi.nlm.nih.gov/gene/?term=77683
Fzd8	Fzd8	frizzled class receptor 8	14370	https://www.ncbi.nlm.nih.gov/gene/?term=14370
Ttc7	Ttc7	tetratricopeptide repeat domain 7	225049	https://www.ncbi.nlm.nih.gov/gene/?term=225049
Trim17	Trim17	tripartite motif-containing 17	56631	https://www.ncbi.nlm.nih.gov/gene/?term=56631
Foxa2	Foxa2	forkhead box A2	15376	https://www.ncbi.nlm.nih.gov/gene/?term=15376
Azgp1	Azgp1	alpha-2-glycoprotein 1, zinc	12007	https://www.ncbi.nlm.nih.gov/gene/?term=12007
Sh3glb1	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)	54673	https://www.ncbi.nlm.nih.gov/gene/?term=54673
Lrg1	Lrg1	leucine-rich alpha-2-glycoprotein 1	76905	https://www.ncbi.nlm.nih.gov/gene/?term=76905
Ppp1r14a	Ppp1r14a	protein phosphatase 1, regulatory inhibitor subunit 14A	68458	https://www.ncbi.nlm.nih.gov/gene/?term=68458
Cyb561d2	Cyb561d2	cytochrome b-561 domain containing 2	56368	https://www.ncbi.nlm.nih.gov/gene/?term=56368
Atg101	Atg101	autophagy related 101	68118	https://www.ncbi.nlm.nih.gov/gene/?term=68118
Mospd3	Mospd3	motile sperm domain containing 3	68929	https://www.ncbi.nlm.nih.gov/gene/?term=68929
Itih2	Itih2	inter-alpha trypsin inhibitor, heavy chain 2	16425	https://www.ncbi.nlm.nih.gov/gene/?term=16425
Srrt	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	83701	https://www.ncbi.nlm.nih.gov/gene/?term=83701
Pafah2	Pafah2	platelet-activating factor acetylhydrolase 2	100163	https://www.ncbi.nlm.nih.gov/gene/?term=100163
Ranbp10	Ranbp10	RAN binding protein 10	74334	https://www.ncbi.nlm.nih.gov/gene/?term=74334
Slc30a1	Slc30a1	solute carrier family 30 (zinc transporter), member 1	22782	https://www.ncbi.nlm.nih.gov/gene/?term=22782
Tbx10	Tbx10	T-box 10	109575	https://www.ncbi.nlm.nih.gov/gene/?term=109575
Pank2	Pank2	pantothenate kinase 2	74450	https://www.ncbi.nlm.nih.gov/gene/?term=74450
Mavs	Mavs	mitochondrial antiviral signaling protein	228607	https://www.ncbi.nlm.nih.gov/gene/?term=228607
Fbxo34	Fbxo34	F-box protein 34	78938	https://www.ncbi.nlm.nih.gov/gene/?term=78938
Tob1	Tob1	transducer of ErbB-2.1	22057	https://www.ncbi.nlm.nih.gov/gene/?term=22057
Atoh8	Atoh8	atonal bHLH transcription factor 8	71093	https://www.ncbi.nlm.nih.gov/gene/?term=71093
Slc20a2	Slc20a2	solute carrier family 20, member 2	20516	https://www.ncbi.nlm.nih.gov/gene/?term=20516
Aspg	Aspg	asparaginase	104816	https://www.ncbi.nlm.nih.gov/gene/?term=104816
Ahdc1	Ahdc1	AT hook, DNA binding motif, containing 1	230793	https://www.ncbi.nlm.nih.gov/gene/?term=230793
Lzts3	Lzts3	leucine zipper, putative tumor suppressor family member 3	241638	https://www.ncbi.nlm.nih.gov/gene/?term=241638
Cisd1	Cisd1	CDGSH iron sulfur domain 1	52637	https://www.ncbi.nlm.nih.gov/gene/?term=52637
Mbl1	Mbl1	mannose-binding lectin (protein A) 1	17194	https://www.ncbi.nlm.nih.gov/gene/?term=17194
N4bp2	N4bp2	NEDD4 binding protein 2	333789	https://www.ncbi.nlm.nih.gov/gene/?term=333789
Adh4	Adh4	alcohol dehydrogenase 4 (class II), pi polypeptide	26876	https://www.ncbi.nlm.nih.gov/gene/?term=26876
Mat1a	Mat1a	methionine adenosyltransferase I, alpha	11720	https://www.ncbi.nlm.nih.gov/gene/?term=11720
Tgm2	Tgm2	transglutaminase 2, C polypeptide	21817	https://www.ncbi.nlm.nih.gov/gene/?term=21817
Ppm1k	Ppm1k	protein phosphatase 1K (PP2C domain containing)	243382	https://www.ncbi.nlm.nih.gov/gene/?term=243382
